Date,open,high,low,close,volume,adjclose
2018-08-09,1940,2030,1940,2025,20087,2025
2018-08-08,1945,1980,1945,1975,10718,1975
2018-08-07,1965,1975,1940,1970,9176,1970
2018-08-06,1930,1970,1930,1970,5961,1970
2018-08-03,1915,1970,1890,1950,4220,1950
2018-08-02,1950,1950,1880,1915,16506,1915
2018-08-01,1970,1970,1935,1950,5023,1950
2018-07-31,1930,1975,1920,1970,4153,1970
2018-07-30,1945,1980,1910,1930,17310,1930
2018-07-27,1945,1995,1945,1980,4251,1980
2018-07-26,1915,2000,1910,1945,10066,1945
2018-07-25,1930,1980,1920,1930,13498,1930
2018-07-24,1820,1995,1810,1945,73800,1945
2018-07-23,1920,1955,1860,1870,41066,1870
2018-07-20,1980,2030,1915,1955,21545,1955
2018-07-19,1975,2040,1970,2005,33449,2005
2018-07-18,2080,2080,1985,1985,33203,1985
2018-07-17,2005,2100,1995,2100,48531,2100
2018-07-16,2020,2045,1975,2010,55852,2010
2018-07-13,2055,2085,2035,2035,57740,2035
2018-07-12,2140,2140,2035,2055,125268,2055
2018-07-11,2210,2250,2020,2140,320270,2140
2018-07-10,1895,2250,1885,2250,446328,2250
2018-07-09,1885,1990,1850,1925,20968,1925
2018-07-06,1930,1935,1835,1890,24621,1890
2018-07-05,2010,2015,1925,1940,45822,1940
2018-07-04,2030,2065,1975,2030,63677,2030
2018-07-03,1875,2300,1820,2025,810170,2025
2018-07-02,1930,2020,1925,1925,32038,1925
2018-06-29,1955,1995,1940,1950,17252,1950
