Date,open,high,low,close,volume,adjclose
2018-08-09,5010,5250,5000,5100,6091,5100
2018-08-08,5220,5230,5000,5150,6915,5150
2018-08-07,5210,5270,5040,5180,14037,5180
2018-08-06,5040,5230,5040,5200,32749,5200
2018-08-03,5070,5240,4910,5020,32373,5020
2018-08-02,5080,5290,4980,5080,4830,5080
2018-08-01,5060,5240,5060,5080,5318,5080
2018-07-31,5190,5190,5020,5100,9776,5100
2018-07-30,5310,5310,5130,5190,2203,5190
2018-07-27,5200,5300,5100,5280,4883,5280
2018-07-26,5080,5300,4835,5250,15008,5250
2018-07-25,5120,5320,4850,5080,15598,5080
2018-07-24,4800,5190,4800,5120,24487,5120
2018-07-23,5170,5260,4785,4885,25075,4885
2018-07-20,5200,5380,5110,5170,8922,5170
2018-07-19,5430,5430,5130,5200,26232,5200
2018-07-18,5540,5540,5350,5430,13106,5430
2018-07-17,5430,5570,5350,5400,6983,5400
2018-07-16,5720,5720,5430,5430,7725,5430
2018-07-13,5690,5690,5560,5650,6167,5650
2018-07-12,5630,5750,5560,5630,10187,5630
2018-07-11,5750,5750,5500,5630,6020,5630
2018-07-10,5750,5790,5650,5770,8311,5770
2018-07-09,5590,5780,5550,5780,16532,5780
2018-07-06,5440,5690,5440,5650,20422,5650
2018-07-05,5780,5780,5440,5530,9482,5530
2018-07-04,5560,5650,5500,5600,16824,5600
2018-07-03,5520,5600,5220,5560,32670,5560
2018-07-02,6090,6090,5500,5500,27669,5500
2018-06-29,5930,6080,5700,6070,27030,6070
