Date,open,high,low,close,volume,adjclose
2018-08-06,10300,10300,10100,10200,24458,10200
2018-08-03,10100,10250,10000,10250,53630,10250
2018-08-02,10200,10250,9970,10050,45932,10050
2018-08-01,10150,10250,10100,10200,48718,10200
2018-07-31,10050,10250,10050,10150,43757,10150
2018-07-30,10050,10150,9940,10100,37433,10100
2018-07-27,9990,10100,9910,10050,37682,10050
2018-07-26,9730,9990,9730,9990,65044,9990
2018-07-25,9800,9970,9710,9710,38724,9710
2018-07-24,9730,9880,9650,9800,56982,9800
2018-07-23,10050,10100,9710,9710,60339,9710
2018-07-20,10200,10350,9920,10100,71339,10100
2018-07-19,10350,10350,10000,10200,54520,10200
2018-07-18,10150,10400,10050,10250,127127,10250
2018-07-17,9830,10200,9750,10000,112054,10000
2018-07-16,9940,9940,9680,9780,47328,9780
2018-07-13,9800,9960,9800,9880,32515,9880
2018-07-12,9810,9820,9670,9820,36541,9820
2018-07-11,9850,9910,9650,9790,53402,9790
2018-07-10,9590,9940,9580,9920,111956,9920
2018-07-09,9710,9710,9460,9570,44588,9570
2018-07-06,9250,9750,9240,9710,105236,9710
2018-07-05,9250,9340,9160,9250,50433,9250
2018-07-04,9200,9410,9180,9250,56997,9250
2018-07-03,9190,9420,9050,9200,105070,9200
2018-07-02,9530,9610,9110,9110,107371,9110
2018-06-29,9440,9580,9400,9550,83310,9550
2018-06-28,9960,10000,9340,9420,283760,9420
2018-06-27,10000,10200,9960,9960,86932,9960
2018-06-26,10050,10100,9980,9980,139263,9980
