Date,open,high,low,close,volume,adjclose
2018-08-07,4725,4790,4705,4765,15807,4765
2018-08-06,4765,4790,4715,4770,24227,4770
2018-08-03,4730,4825,4725,4750,38594,4750
2018-08-02,4725,4815,4655,4750,24338,4750
2018-08-01,4640,4750,4640,4725,28812,4725
2018-07-31,4710,4735,4655,4685,12422,4685
2018-07-30,4630,4775,4580,4750,46734,4750
2018-07-27,4545,4645,4545,4635,25165,4635
2018-07-26,4480,4585,4460,4555,37696,4555
2018-07-25,4420,4530,4420,4480,15056,4480
2018-07-24,4460,4555,4265,4500,33488,4500
2018-07-23,4530,4685,4480,4480,55440,4480
2018-07-20,4425,4625,4310,4520,69381,4520
2018-07-19,4590,4590,4425,4450,49430,4450
2018-07-18,4590,4600,4490,4565,15973,4565
2018-07-17,4480,4575,4460,4565,19798,4565
2018-07-16,4535,4550,4480,4500,23674,4500
2018-07-13,4520,4555,4475,4540,20201,4540
2018-07-12,4490,4560,4405,4520,24321,4520
2018-07-11,4500,4520,4440,4470,13268,4470
2018-07-10,4365,4500,4365,4500,16125,4500
2018-07-09,4320,4390,4290,4380,53349,4380
2018-07-06,4250,4320,4235,4320,104058,4320
2018-07-05,4295,4370,4230,4285,62467,4285
2018-07-04,4290,4365,4270,4345,26107,4345
2018-07-03,4385,4470,4285,4340,69001,4340
2018-07-02,4520,4550,4400,4400,52186,4400
2018-06-29,4545,4585,4440,4515,79572,4515
2018-06-28,4560,4595,4535,4580,69563,4580
2018-06-27,4640,4645,4555,4575,53618,4575
