Date,open,high,low,close,volume,adjclose
2018-08-14,57900,61200,57500,59300,13750,59300
2018-08-13,58800,59500,57900,57900,18878,57900
2018-08-10,59900,60200,59100,59500,7910,59500
2018-08-09,60400,60400,59400,59900,6500,59900
2018-08-08,60900,60900,59800,59800,6175,59800
2018-08-07,60800,61500,60200,60300,3969,60300
2018-08-06,60000,61500,60000,60900,5058,60900
2018-08-03,60600,60800,59400,60500,14037,60500
2018-08-02,61200,61800,59800,59900,9140,59900
2018-08-01,60500,61600,60500,61200,4927,61200
2018-07-31,60200,61000,59700,60700,8251,60700
2018-07-30,60200,60400,59500,60200,4875,60200
2018-07-27,59100,60300,59100,60100,10719,60100
2018-07-26,59700,60000,59200,59500,7370,59500
2018-07-25,60100,60100,58700,59700,14686,59700
2018-07-24,59300,60300,58700,59900,12193,59900
2018-07-23,61000,61000,59600,59800,7917,59800
2018-07-20,60700,61300,59800,61000,7017,61000
2018-07-19,62600,62900,60200,60600,28692,60600
2018-07-18,63500,63500,62600,62600,3426,62600
2018-07-17,63400,63400,62600,63400,7140,63400
2018-07-16,63300,63800,62700,63400,7159,63400
2018-07-13,63300,64100,62800,63400,4941,63400
2018-07-12,63100,63500,62800,63300,5494,63300
2018-07-11,63800,64000,63000,63100,5760,63100
2018-07-10,64000,64300,63600,64300,4593,64300
2018-07-09,63700,64800,63100,63900,10168,63900
2018-07-06,62900,63900,62300,63900,10266,63900
2018-07-05,63500,63500,62500,62800,11914,62800
2018-07-04,62700,63800,62700,63500,10284,63500
