Date,open,high,low,close,volume,adjclose
2018-08-08,1410,1425,1390,1410,1018077,1410
2018-08-07,1360,1380,1340,1365,554366,1365
2018-08-06,1365,1375,1340,1345,213405,1345
2018-08-03,1345,1360,1335,1360,235374,1360
2018-08-02,1330,1350,1320,1340,352880,1340
2018-08-01,1325,1350,1320,1335,306278,1335
2018-07-31,1315,1340,1310,1325,341792,1325
2018-07-30,1295,1325,1280,1315,296227,1315
2018-07-27,1290,1310,1275,1310,278029,1310
2018-07-26,1240,1290,1230,1285,550486,1285
2018-07-25,1285,1285,1225,1240,515533,1240
2018-07-24,1260,1290,1250,1270,298755,1270
2018-07-23,1345,1345,1250,1255,608184,1255
2018-07-20,1325,1370,1305,1320,555358,1320
2018-07-19,1340,1350,1305,1315,411603,1315
2018-07-18,1380,1380,1330,1345,439542,1345
2018-07-17,1355,1370,1340,1360,369755,1360
2018-07-16,1375,1380,1340,1350,318646,1350
2018-07-13,1365,1370,1345,1360,420763,1360
2018-07-12,1350,1375,1340,1350,301397,1350
2018-07-11,1360,1385,1350,1360,425567,1360
2018-07-10,1330,1425,1320,1390,2152077,1390
2018-07-09,1325,1330,1305,1315,418383,1315
2018-07-06,1330,1345,1300,1320,507235,1320
2018-07-05,1365,1370,1300,1315,737683,1315
2018-07-04,1350,1395,1340,1370,709794,1370
2018-07-03,1335,1440,1310,1355,1773427,1355
2018-07-02,1445,1445,1300,1335,1865999,1335
2018-06-29,1460,1480,1420,1440,500047,1440
2018-06-28,1470,1505,1460,1460,581834,1460
