Date,open,high,low,close,volume,adjclose
2018-08-07,3270,3325,3245,3265,186271,3265
2018-01-31,4150,4150,4030,4060,1150489,4060
2018-01-30,4190,4480,4145,4150,5032796,4150
2018-01-29,4215,4240,4115,4190,1420378,4190
2018-01-26,4040,4135,3990,4120,1253579,4120
2018-01-25,3975,4045,3965,4040,557780,4040
2018-01-24,4060,4065,3990,3990,829089,3990
2018-01-23,3910,4040,3880,4010,968859,4010
2018-01-22,3900,3935,3855,3895,405273,3895
2018-01-19,3875,3940,3875,3900,518434,3900
2018-01-18,3890,3925,3855,3870,578834,3870
2018-01-17,3975,3980,3850,3880,686662,3880
2018-01-16,3900,3990,3895,3965,728627,3965
2018-01-15,3890,3955,3850,3880,574683,3880
2018-01-12,3915,3920,3860,3890,667058,3890
2018-01-11,3905,3965,3890,3920,522054,3920
2018-01-10,3920,3950,3875,3920,616417,3920
2018-01-09,3905,3970,3870,3950,633172,3950
2018-01-08,4045,4065,3930,3930,802795,3930
2018-01-05,4040,4130,4005,4030,1026399,4030
2018-01-04,4175,4230,3955,4015,1429041,4015
2018-01-03,3985,4160,3935,4115,1271678,4115
2018-01-02,3960,3985,3915,3965,596630,3965
2017-12-28,3875,3920,3850,3915,429893,3915
2017-12-27,3680,3875,3675,3850,626822,3850
2017-12-26,3815,3860,3705,3705,731658,3705
2017-12-22,3725,3830,3680,3800,761381,3800
2017-12-21,3905,3950,3725,3750,1112277,3750
2017-12-19,4000,4000,3810,3865,1073017,3865
2017-12-18,4000,4055,3970,4000,651134,4000
