Date,open,high,low,close,volume,adjclose
2018-08-07,9550,9630,9460,9540,110305,9540
2018-08-06,9430,9650,9430,9590,186720,9590
2018-08-03,9360,9580,9300,9490,169301,9490
2018-08-02,9540,9620,9320,9370,160305,9370
2018-08-01,9600,9640,9490,9540,125623,9540
2018-07-31,9330,9680,9330,9510,270191,9510
2018-07-30,9370,9380,9270,9360,80113,9360
2018-07-27,9390,9390,9280,9350,85785,9350
2018-07-26,9420,9470,9350,9350,172791,9350
2018-07-25,9350,9430,9290,9350,148939,9350
2018-07-24,9170,9420,9170,9370,236741,9370
2018-07-23,9160,9320,9130,9230,255712,9230
2018-07-20,9310,9370,9040,9160,519589,9160
2018-07-19,9520,9580,9230,9400,319515,9400
2018-07-18,9810,9820,9410,9500,481399,9500
2018-07-17,9790,9870,9710,9770,288764,9770
2018-07-16,10250,10300,9700,9740,750982,9740
2018-07-13,10150,10500,10100,10300,275255,10300
2018-07-12,10200,10250,10100,10100,159617,10100
2018-07-11,10300,10350,10100,10200,223514,10200
2018-07-10,10300,10400,10250,10300,193178,10300
2018-07-09,10350,10450,10200,10300,195721,10300
2018-07-06,10200,10400,10150,10300,207537,10300
2018-07-05,10300,10450,10100,10200,151573,10200
2018-07-04,10150,10400,10000,10250,344491,10250
2018-07-03,10500,10600,10100,10200,452766,10200
2018-07-02,10800,11000,10400,10500,276924,10500
2018-06-29,10800,10950,10650,10800,202732,10800
2018-06-28,10900,11000,10750,10800,157968,10800
2018-06-27,10750,11100,10700,10900,197581,10900
