Date,open,high,low,close,volume,adjclose
2018-08-07,27250,27500,26850,27000,36405,27000
2018-08-06,27250,27650,27250,27400,44608,27400
2018-08-03,27200,27550,27100,27350,33807,27350
2018-08-02,28100,28400,27050,27050,71212,27050
2018-08-01,27350,28500,27350,28400,61073,28400
2018-07-31,27550,27550,27100,27500,58948,27500
2018-07-30,27700,27850,27300,27350,42897,27350
2018-07-27,28800,28800,27700,27800,47457,27800
2018-07-26,28850,28950,28250,28750,42076,28750
2018-07-25,28250,28700,28100,28400,41695,28400
2018-07-24,28400,28650,27900,28200,59906,28200
2018-07-23,28600,28650,27900,28650,50594,28650
2018-07-20,27750,28300,27500,28300,63239,28300
2018-07-19,27700,28150,27700,27850,62356,27850
2018-07-18,28600,28650,27150,27900,81654,27900
2018-07-17,28500,29150,28400,28600,31383,28600
2018-07-16,28550,29300,28250,28600,53442,28600
2018-07-13,28400,29600,28400,28800,73227,28800
2018-07-12,28400,28950,27900,28450,63398,28450
2018-07-11,27550,28100,27150,27950,85909,27950
2018-07-10,27900,28200,27750,27950,57630,27950
2018-07-09,28200,28300,27600,27850,58198,27850
2018-07-06,27200,28350,27150,28350,58558,28350
2018-07-05,27400,27650,27100,27500,48039,27500
2018-07-04,27500,27650,26900,27200,126227,27200
2018-07-03,28350,28400,27650,27950,52428,27950
2018-07-02,28000,28350,27350,28200,91771,28200
2018-06-29,28550,28550,26950,28100,146341,28100
2018-06-28,28950,29000,28150,28300,34591,28300
2018-06-27,28500,28950,28050,28850,73889,28850
