Date,open,high,low,close,volume,adjclose
2018-08-07,86900,87500,86500,87400,34783,87400
2018-08-06,86100,87100,85900,87100,44790,87100
2018-08-03,86000,86500,85700,85900,70371,85900
2018-08-02,86000,86700,85800,85900,25745,85900
2018-08-01,87100,87400,85900,86000,55028,86000
2018-07-31,86600,87500,86200,86700,83945,86700
2018-07-30,87100,87300,85300,86300,119722,86300
2018-07-27,96100,96100,86700,86900,234287,86900
2018-07-26,97000,98200,96900,97000,34250,97000
2018-07-25,98700,99800,97400,97700,47768,97700
2018-07-24,101000,101000,97900,98700,29646,98700
2018-07-23,99900,101500,98900,101000,27169,101000
2018-07-20,98300,100000,97700,98900,25563,98900
2018-07-19,98300,99400,98300,98400,30492,98400
2018-07-18,100500,101000,98600,98700,35533,98700
2018-07-17,98600,101500,98200,101000,35708,101000
2018-07-16,97600,99900,97500,99300,50630,99300
2018-07-13,97000,99800,97000,99800,29879,99800
2018-07-12,98800,99500,97300,98200,57280,98200
2018-07-11,97000,98000,96500,97000,30121,97000
2018-07-10,98500,99400,98100,99200,39341,99200
2018-07-09,96600,99700,96200,98800,33540,98800
2018-07-06,96200,98000,96000,97300,34884,97300
2018-07-05,95800,97600,95800,97200,23928,97200
2018-07-04,95300,97500,95300,97200,36129,97200
2018-07-03,95800,96800,95200,96200,56396,96200
2018-07-02,96800,97600,95400,96400,65182,96400
2018-06-29,98400,98500,95600,96800,69281,96800
2018-06-28,98500,98900,96700,98400,47208,98400
2018-06-27,95300,97300,95200,96500,45454,96500
