Date,open,high,low,close,volume,adjclose
2018-08-08,3090,3230,3090,3135,265845,3135
2018-08-07,3155,3190,3065,3090,217414,3090
2018-08-06,3190,3215,3115,3145,218693,3145
2018-08-03,3140,3210,3095,3200,320591,3200
2018-08-02,3080,3130,3045,3110,243879,3110
2018-08-01,3070,3140,3025,3090,329798,3090
2018-07-31,3150,3165,3000,3045,427697,3045
2018-07-30,3085,3160,3030,3155,506708,3155
2018-07-27,3065,3110,2990,3070,543552,3070
2018-07-26,2880,3115,2875,3030,868426,3030
2018-07-25,2915,2960,2840,2875,327790,2875
2018-07-24,2810,3030,2810,2905,603302,2905
2018-07-23,2900,2925,2790,2810,311954,2810
2018-07-20,2950,2970,2870,2925,222648,2925
2018-07-19,2915,2980,2865,2925,378260,2925
2018-07-18,3060,3100,2935,2935,504440,2935
2018-07-17,3100,3125,3025,3060,260818,3060
2018-07-16,3160,3175,3075,3085,441666,3085
2018-07-13,3050,3180,3045,3145,1116304,3145
2018-07-12,3015,3160,3015,3020,615519,3020
2018-07-11,2910,3200,2905,3050,1092391,3050
2018-07-10,2955,3010,2905,2930,449756,2930
2018-07-09,3050,3070,2870,2905,1006184,2905
2018-07-06,3170,3220,2960,3180,843798,3180
2018-07-05,3360,3370,3125,3130,1320471,3130
2018-07-04,3155,3265,3135,3200,719483,3200
2018-07-03,3225,3305,3050,3185,1295377,3185
2018-07-02,3430,3450,3155,3195,1464322,3195
2018-06-29,3530,3585,3320,3490,1399968,3490
2018-06-28,3610,3760,3430,3485,1820024,3485
