Date,open,high,low,close,volume,adjclose
2018-08-09,26750,27450,26600,27350,7044,27350
2018-08-08,26700,26800,26700,26750,7701,26750
2018-08-07,26300,26850,26300,26700,26689,26700
2018-08-06,25850,26400,25850,26300,15508,26300
2018-08-03,25750,26050,25700,26050,4710,26050
2018-08-02,25900,25900,25700,25700,6276,25700
2018-08-01,25800,25950,25750,25950,2096,25950
2018-07-31,25850,26000,25700,25800,2813,25800
2018-07-30,26150,26150,25800,26100,2134,26100
2018-07-27,25450,26100,25300,26100,22652,26100
2018-07-26,25500,25500,25400,25450,2830,25450
2018-07-25,25500,25500,25300,25450,5386,25450
2018-07-24,25500,25500,25350,25500,8727,25500
2018-07-23,25600,25800,25200,25500,15809,25500
2018-07-20,25650,25750,25500,25600,11839,25600
2018-07-19,25650,25650,25300,25650,6812,25650
2018-07-18,25900,25950,25350,25600,11471,25600
2018-07-17,26250,26250,25500,25700,14689,25700
2018-07-16,26300,26300,25850,25950,3690,25950
2018-07-13,26100,26300,26000,26250,1249,26250
2018-07-12,26000,26100,25800,26000,4996,26000
2018-07-11,26350,26350,25700,26000,14119,26000
2018-07-10,26300,26450,26150,26300,9363,26300
2018-07-09,26650,27100,26250,26350,13796,26350
2018-07-06,26850,26850,26500,26650,12128,26650
2018-07-05,27250,27250,26600,26800,3090,26800
2018-07-04,27350,27350,26750,27000,5440,27000
2018-07-03,27500,27500,26850,26950,4809,26950
2018-07-02,27550,27600,27150,27150,9891,27150
2018-06-29,27750,27750,27400,27550,10137,27550
