Date,open,high,low,close,volume,adjclose
2018-08-07,12200,12300,11850,12150,1283679,12150
2018-08-06,12350,12500,12050,12200,797927,12200
2018-08-03,12750,12800,12350,12400,950221,12400
2018-08-02,12500,12650,12300,12650,1194993,12650
2018-08-01,12350,12750,12350,12450,1379569,12450
2018-07-31,12200,12500,12100,12250,1198748,12250
2018-07-30,12350,12400,11950,12200,1076474,12200
2018-07-27,11850,12550,11850,12250,2189778,12250
2018-07-26,12200,12300,11550,11950,2897236,11950
2018-07-25,13050,13100,11750,12150,4385776,12150
2018-07-24,14400,15000,12000,12600,8749378,12600
2018-07-23,13700,15500,13700,13900,10243934,13900
2018-07-20,13650,14150,13450,13900,3211827,13900
2018-07-19,13250,13950,13100,13550,2723601,13550
2018-07-18,13650,13850,12950,13150,2267069,13150
2018-07-17,13350,13900,13200,13550,3340436,13550
2018-07-16,13000,13350,12900,13300,1956232,13300
2018-07-13,12900,13000,12550,12850,2196562,12850
2018-07-12,13300,13500,12800,13000,2511152,13000
2018-07-11,13550,13800,13000,13000,2748393,13000
2018-07-10,13450,14100,13400,13450,3986997,13450
2018-07-09,13100,14150,12950,13350,6698381,13350
2018-07-06,12850,13750,12550,13100,7345586,13100
2018-07-05,14850,15000,12950,13000,13650575,13000
2018-07-04,11300,14550,10950,14550,12051140,14550
2018-07-03,12200,12400,10550,11200,3213371,11200
2018-07-02,12150,12550,11950,12150,1383875,12150
2018-06-29,12750,12850,11900,12250,1587714,12250
2018-06-28,12000,12650,11900,12450,1646591,12450
2018-06-27,12550,12700,11850,12100,2137250,12100
