Date,open,high,low,close,volume,adjclose
2018-08-14,14100,14550,13850,13850,34330,13850
2018-04-25,14700,15000,14600,14600,28410,14600
2018-04-24,15200,15350,14750,14950,38016,14950
2018-04-23,15300,15600,15100,15300,41738,15300
2018-04-20,15450,15750,15250,15300,36564,15300
2018-04-19,15600,15750,15300,15400,48539,15400
2018-04-18,15300,15650,14900,15550,89582,15550
2018-04-17,14700,15300,14700,15300,21671,15300
2018-04-16,15250,15400,14800,14850,56989,14850
2018-04-13,15250,15400,14650,15300,97704,15300
2018-04-12,15900,16150,15350,15400,44596,15400
2018-04-11,16100,16100,15700,15900,25455,15900
2018-04-10,16300,16300,15700,16000,42345,16000
2018-04-09,15800,16300,15650,16300,37982,16300
2018-04-06,16250,16350,15900,16050,43010,16050
2018-04-05,16200,16400,16150,16150,33957,16150
2018-04-04,16600,17000,15650,16200,94543,16200
2018-04-03,16100,16400,15750,16300,47099,16300
2018-04-02,16300,16450,16150,16350,34036,16350
2018-03-30,16800,16800,16150,16400,71660,16400
2018-03-29,15550,16850,15150,16600,213696,16600
2018-03-28,15400,15750,15300,15550,60181,15550
2018-03-27,15800,16000,15300,15600,76519,15600
2018-03-26,15300,15950,15300,15950,110988,15950
2018-03-23,15300,15650,15150,15550,83296,15550
2018-03-22,15500,16000,15450,15750,78140,15750
2018-03-21,15300,15750,15100,15750,92880,15750
2018-03-20,15700,15700,15250,15350,52174,15350
2018-03-19,14250,16000,14250,15600,325855,15600
2018-03-16,13450,14250,13450,14250,56028,14250
