Date,open,high,low,close,volume,adjclose
2018-08-10,225000,225000,217000,218000,144912,218000
2018-08-09,224500,227000,220000,226000,130973,226000
2018-08-08,221500,224000,221000,223500,43254,223500
2018-08-07,225500,230000,220500,221000,112997,221000
2018-08-06,220500,229000,220500,226500,133944,226500
2018-08-03,221500,222000,218000,219500,73585,219500
2018-08-02,223500,226500,222500,222500,48477,222500
2018-08-01,219500,225000,219000,224500,56985,224500
2018-07-31,222500,225000,218000,218500,75971,218500
2018-07-30,218000,225500,218000,222500,81506,222500
2018-07-27,224000,224000,218000,218000,72697,218000
2018-07-26,225000,227000,220000,222000,76120,222000
2018-07-25,230000,231500,223000,224500,74458,224500
2018-07-24,230500,231000,225500,229500,43706,229500
2018-07-23,227500,230000,225000,228000,51567,228000
2018-07-20,218500,227000,218500,227000,58771,227000
2018-07-19,225500,230000,219000,220000,66457,220000
2018-07-18,222000,231000,220000,227000,136709,227000
2018-07-17,216000,222500,214500,221000,130944,221000
2018-07-16,220500,221000,212000,216000,199476,216000
2018-07-13,219000,221500,218000,220500,151053,220500
2018-07-12,234000,234500,216500,218500,339363,218500
2018-07-11,241000,244500,234000,235000,108479,235000
2018-07-10,241000,245000,240000,245000,64422,245000
2018-07-09,243500,246000,240000,242000,55008,242000
2018-07-06,246500,251000,242500,245500,74857,245500
2018-07-05,253000,255000,246000,248000,38715,248000
2018-07-04,244500,255500,244500,253500,44708,253500
2018-07-03,251000,251000,244000,248500,43649,248500
2018-07-02,254500,254500,245500,248000,57053,248000
