Date,open,high,low,close,volume,adjclose
2018-08-14,7620,7700,7600,7670,1813328,7670
2018-08-13,7890,7910,7550,7620,3961139,7620
2018-08-10,8050,8050,7950,7950,1514656,7950
2018-08-09,8120,8160,7960,8040,2042511,8040
2018-08-08,8120,8160,8030,8060,1776216,8060
2018-08-07,8110,8120,8020,8080,859349,8080
2018-08-06,8100,8160,8070,8110,958487,8110
2018-08-03,8040,8090,8020,8090,907004,8090
2018-08-02,8190,8210,8000,8030,1456609,8030
2018-08-01,8190,8270,8160,8210,1132899,8210
2018-07-31,8140,8180,8090,8140,864541,8140
2018-07-30,8120,8190,8060,8160,865857,8160
2018-07-27,8250,8250,8110,8170,1072453,8170
2018-07-26,8200,8290,8160,8190,1663473,8190
2018-07-25,8050,8220,8050,8100,1389856,8100
2018-07-24,7980,8070,7900,8040,1426632,8040
2018-07-23,7950,8000,7870,7950,1367765,7950
2018-07-20,7840,7950,7840,7930,1757205,7930
2018-07-19,8080,8150,7850,7870,3034731,7870
2018-07-18,8200,8270,8030,8050,1448437,8050
2018-07-17,8180,8210,8110,8120,1283290,8120
2018-07-16,8370,8410,8200,8210,1511706,8210
2018-07-13,8160,8390,8150,8380,1840270,8380
2018-07-12,8200,8260,8100,8120,1656197,8120
2018-07-11,8220,8290,8050,8180,1875598,8180
2018-07-10,8360,8470,8300,8310,1836219,8310
2018-07-09,8210,8340,8150,8270,1314522,8270
2018-07-06,8080,8330,8060,8280,2147110,8280
2018-07-05,8000,8090,7970,8060,1447522,8060
2018-07-04,7950,8130,7950,8000,1704865,8000
