Date,open,high,low,close,volume,adjclose
2018-08-14,14850,15000,14700,14950,9896,14950
2018-08-13,14950,14950,14700,14850,11108,14850
2018-08-10,15100,15150,14800,14850,13155,14850
2018-08-09,14900,15100,14900,15000,4085,15000
2018-08-08,15300,15300,14850,14900,16034,14900
2018-08-07,15100,15250,15050,15250,6842,15250
2018-08-06,15100,15250,15000,15100,3825,15100
2018-08-03,14850,15150,14850,15050,2938,15050
2018-08-02,15200,15250,14900,14950,2352,14950
2018-08-01,15000,15250,14900,15200,2154,15200
2018-07-31,15200,15200,14950,15050,1022,15050
2018-07-30,15150,15200,14850,15000,4478,15000
2018-07-27,15100,15150,14750,15000,3686,15000
2018-07-26,14950,15100,14950,14950,3111,14950
2018-07-25,15200,15350,14950,14950,3988,14950
2018-07-24,15150,15250,15000,15250,1148,15250
2018-07-23,14950,15200,14950,15150,2425,15150
2018-07-20,15300,15450,14850,15200,15463,15200
2018-07-19,15650,15700,14900,15350,20604,15350
2018-07-18,15600,15700,15500,15650,2555,15650
2018-07-17,15900,16000,15350,15600,7535,15600
2018-07-16,15700,16000,15700,15900,5586,15900
2018-07-13,15700,15800,15550,15700,4292,15700
2018-07-12,15400,15650,15400,15650,5063,15650
2018-07-11,15600,15700,15400,15600,1745,15600
2018-07-10,15400,15600,15300,15600,2957,15600
2018-07-09,16000,16000,15200,15400,21812,15400
2018-07-06,15450,15900,15300,15750,13107,15750
2018-07-05,15600,15650,15250,15450,3075,15450
2018-07-04,15550,15750,15500,15600,4215,15600
