Date,open,high,low,close,volume,adjclose
2018-08-09,24200,24900,23650,24550,254953,24550
2018-08-08,24300,24450,23900,23950,152794,23950
2018-08-07,24250,24400,23600,24150,199024,24150
2018-08-06,24350,24800,24300,24350,165034,24350
2018-08-03,24100,24650,24050,24350,158410,24350
2018-08-02,24600,24850,23950,24000,184973,24000
2018-08-01,24450,25250,24350,24700,372800,24700
2018-07-31,24000,24850,23800,24300,239060,24300
2018-07-30,24200,24300,23350,23900,275054,23900
2018-07-27,24250,25050,24100,24350,306426,24350
2018-07-26,24000,24400,23350,23950,266422,23950
2018-07-25,24700,25100,23550,23700,300721,23700
2018-07-24,23550,25250,23550,24700,292285,24700
2018-07-23,24850,25100,23750,23800,306403,23800
2018-07-20,25400,25700,24650,25050,189276,25050
2018-07-19,25500,26050,24650,25250,298750,25250
2018-07-18,27100,27250,25600,25650,308860,25650
2018-07-17,26600,27250,26300,26950,232890,26950
2018-07-16,26650,27150,26500,26600,191945,26600
2018-07-13,26250,27100,26000,26500,201822,26500
2018-07-12,25150,26650,25150,26400,297134,26400
2018-07-11,26100,26100,25200,25300,259042,25300
2018-07-10,26050,26400,25900,26150,291751,26150
2018-07-09,24650,26400,24400,26000,465521,26000
2018-07-06,24850,24900,23600,24800,264151,24800
2018-07-05,24650,25100,24250,24550,253214,24550
2018-07-04,24050,25200,24050,24650,273361,24650
2018-07-03,23800,24800,23700,24350,402971,24350
2018-07-02,24500,25100,23550,23650,454507,23650
2018-06-29,26300,26600,24600,24950,685324,24950
