Date,open,high,low,close,volume,adjclose
2018-08-09,8000,8000,7820,7980,2239,7980
2018-08-08,7850,8020,7850,7950,4962,7950
2018-08-07,8000,8010,7640,7940,9929,7940
2018-08-06,7880,7980,7700,7900,6436,7900
2018-08-03,7870,7870,7640,7800,3582,7800
2018-08-02,7550,7750,7360,7750,4818,7750
2018-08-01,7350,7550,7200,7550,8572,7550
2018-07-31,7470,7470,7190,7300,4420,7300
2018-07-30,7210,7360,7170,7180,4859,7180
2018-07-27,7380,7380,6820,7320,19137,7320
2018-07-26,7320,7680,7190,7190,12920,7190
2018-07-25,7250,7250,7120,7130,6568,7130
2018-07-24,6950,7420,6950,7220,2214,7220
2018-07-23,7450,7550,7100,7220,5978,7220
2018-07-20,7470,7620,7410,7440,5905,7440
2018-07-19,7540,7810,7540,7680,1732,7680
2018-07-18,8150,8150,7710,7720,6297,7720
2018-07-17,7850,7970,7520,7900,5927,7900
2018-07-16,7940,7940,7630,7800,2694,7800
2018-07-13,7890,7890,7630,7730,14104,7730
2018-07-12,7850,7850,7610,7630,4952,7630
2018-07-11,7880,7880,7570,7610,3847,7610
2018-07-10,7450,7830,7230,7790,9757,7790
2018-07-09,7600,7800,7350,7600,8955,7600
2018-07-06,8040,8040,7490,7600,8813,7600
2018-07-05,7840,7910,7550,7730,9307,7730
2018-07-04,7470,7970,7430,7690,15672,7690
2018-07-03,7700,7930,7350,7470,17111,7470
2018-07-02,7980,8080,7300,7560,10097,7560
2018-06-29,8270,8280,7830,7880,9519,7880
