Date,open,high,low,close,volume,adjclose
2018-08-09,14200,14200,13950,14000,28010,14000
2018-08-08,14250,14300,14100,14200,31843,14200
2018-08-07,14250,14400,14000,14250,22728,14250
2018-08-06,14100,14350,14000,14200,35839,14200
2018-08-03,13750,14200,13750,14100,51892,14100
2018-08-02,14100,14100,13700,13750,57606,13750
2018-08-01,13750,14150,13750,14100,46847,14100
2018-07-31,14000,14100,13600,13800,38726,13800
2018-07-30,13700,14200,13700,14050,46729,14050
2018-07-27,13900,13950,13550,13700,64640,13700
2018-07-26,13450,14200,13450,13800,136351,13800
2018-07-25,13500,13600,13200,13550,55340,13550
2018-07-24,13000,13900,13000,13500,129327,13500
2018-07-23,13350,13350,13000,13000,58661,13000
2018-07-20,13400,13700,13150,13350,51611,13350
2018-07-19,13750,13850,13400,13400,101107,13400
2018-07-18,14450,14450,13800,13850,108344,13850
2018-07-17,14500,14600,14300,14350,61861,14350
2018-07-16,14900,14950,14400,14550,83030,14550
2018-07-13,14500,15050,14300,14950,163759,14950
2018-07-12,14600,14750,14400,14400,92575,14400
2018-07-11,14250,14850,14250,14650,94309,14650
2018-07-10,14000,14450,13900,14400,93280,14400
2018-07-09,14500,14500,13850,13850,183995,13850
2018-07-06,14350,14950,14100,14800,116141,14800
2018-07-05,14750,14950,14000,14300,133860,14300
2018-07-04,14800,15000,14500,14700,120887,14700
2018-07-03,14400,15000,13950,15000,200524,15000
2018-07-02,15550,15650,14250,14400,246349,14400
2018-06-29,15800,15950,15200,15650,200974,15650
