Date,open,high,low,close,volume,adjclose
2018-08-07,887000,892000,876000,881000,3385,881000
2018-08-06,883000,894000,883000,887000,3218,887000
2018-08-03,884000,891000,871000,888000,2842,888000
2018-08-02,874000,889000,872000,884000,4657,884000
2018-08-01,881000,889000,867000,877000,4162,877000
2018-07-31,871000,885000,851000,882000,6619,882000
2018-07-30,854000,867000,841000,865000,2908,865000
2018-07-27,850000,859000,842000,856000,2886,856000
2018-07-26,873000,873000,844000,845000,4337,845000
2018-07-25,869000,876000,850000,861000,4430,861000
2018-07-24,875000,875000,850000,866000,3805,866000
2018-07-23,843000,875000,843000,869000,7565,869000
2018-07-20,820000,845000,820000,843000,3768,843000
2018-07-19,832000,838000,820000,820000,2131,820000
2018-07-18,820000,848000,820000,836000,5868,836000
2018-07-17,832000,834000,815000,820000,3937,820000
2018-07-16,821000,837000,819000,836000,3282,836000
2018-07-13,844000,849000,824000,828000,2950,828000
2018-07-12,835000,850000,835000,844000,3848,844000
2018-07-11,820000,838000,816000,833000,3214,833000
2018-07-10,836000,842000,823000,832000,3944,832000
2018-07-09,830000,849000,829000,841000,2326,841000
2018-07-06,823000,847000,812000,839000,4498,839000
2018-07-05,828000,832000,810000,818000,3120,818000
2018-07-04,830000,845000,827000,835000,2558,835000
2018-07-03,844000,862000,831000,835000,4294,835000
2018-07-02,856000,868000,837000,837000,4570,837000
2018-06-29,841000,878000,838000,859000,9088,859000
2018-06-28,831000,839000,825000,831000,2957,831000
2018-06-27,836000,842000,822000,822000,6170,822000
