Date,open,high,low,close,volume,adjclose
2018-08-10,52100,52100,51500,51700,833,51700
2018-08-09,51900,52300,51500,52100,639,52100
2018-08-08,51900,52400,51500,51900,1702,51900
2018-08-07,52100,52200,51700,51900,1326,51900
2018-08-06,53000,53300,52200,52300,525,52300
2018-08-03,51400,53800,51400,53600,1319,53600
2018-08-02,51700,52100,51300,51800,768,51800
2018-08-01,52000,52600,51500,51700,929,51700
2018-07-31,52000,52000,51400,52000,406,52000
2018-07-30,52200,52400,51600,52000,399,52000
2018-07-27,52400,52500,51900,52500,380,52500
2018-07-26,51700,52500,51200,51800,602,51800
2018-07-25,52800,52800,51400,51500,2197,51500
2018-07-24,53100,53100,52200,52800,815,52800
2018-07-23,52800,54000,52800,53100,2150,53100
2018-07-20,53500,54000,52700,53200,387,53200
2018-07-19,53300,53900,53200,53500,224,53500
2018-07-18,52800,55500,52800,53300,3484,53300
2018-07-17,53100,53600,52600,52900,1246,52900
2018-07-16,54300,54500,53500,53900,274,53900
2018-07-13,53000,54300,53000,54300,505,54300
2018-07-12,53500,54000,52700,53800,1951,53800
2018-07-11,54200,54300,52900,54300,1214,54300
2018-07-10,54300,54300,53200,54300,589,54300
2018-07-09,54600,54600,53500,54300,477,54300
2018-07-06,54500,55100,53200,54600,512,54600
2018-07-05,52700,55000,52700,54800,3724,54800
2018-07-04,52400,53300,51800,53300,1126,53300
2018-07-03,52000,52700,51400,52500,2010,52500
2018-07-02,54100,54100,51700,52200,1857,52200
