Date,open,high,low,close,volume,adjclose
2018-08-07,19000,19300,18550,19050,64403,19050
2018-08-06,18600,19400,18500,18900,137455,18900
2018-08-03,19350,19700,18950,19350,221760,19350
2018-08-02,19250,19650,18400,19200,225656,19200
2018-08-01,19000,19500,18350,19200,240207,19200
2018-07-31,19700,19750,18300,18750,344532,18750
2018-07-30,18600,19900,18200,19900,511286,19900
2018-07-27,19200,20250,18350,18550,1544040,18550
2018-07-26,14950,19000,14700,19000,1147827,19000
2018-07-25,14900,15200,14000,14650,138817,14650
2018-07-24,13500,15300,13350,14700,305902,14700
2018-07-23,14050,14400,12850,13050,158575,13050
2018-07-20,15100,15300,14150,14600,74881,14600
2018-07-19,15700,15800,14500,14950,136879,14950
2018-07-18,17050,17050,15450,15650,130818,15650
2018-07-17,17400,17400,16900,17150,38617,17150
2018-07-16,17800,17800,16950,17200,49066,17200
2018-07-13,17550,17700,16950,17550,88288,17550
2018-07-12,17200,17800,16800,16950,92258,16950
2018-07-11,16950,17750,16200,17250,162489,17250
2018-07-10,16600,17050,16500,16750,67403,16750
2018-07-09,17600,17900,16000,16350,188517,16350
2018-07-06,19100,19450,18200,19200,114463,19200
2018-07-05,19500,19500,18400,19000,104890,19000
2018-07-04,19200,19750,19000,19500,72933,19500
2018-07-03,19450,19800,18500,19650,133506,19650
2018-07-02,20600,20600,18750,19050,248155,19050
2018-06-29,19700,23100,19650,21100,895764,21100
2018-06-28,18850,19400,18000,18250,95421,18250
2018-06-27,20000,20850,18400,18850,165840,18850
