Date,open,high,low,close,volume,adjclose
2018-08-10,167500,172000,162500,167000,35813,167000
2018-04-24,141000,141500,123500,125000,42774,125000
2018-04-23,104500,131000,104000,131000,111876,131000
2018-04-20,107000,107000,100500,101000,8212,101000
2018-04-19,95500,112000,95500,108000,29760,108000
2018-04-18,95400,96400,95400,95400,941,95400
2018-04-17,95600,96500,95300,95400,455,95400
2018-04-16,96400,96400,95100,95600,1169,95600
2018-04-13,96400,96700,95500,96500,395,96500
2018-04-12,96800,96800,95200,96400,1656,96400
2018-04-11,97800,97900,96200,96500,1650,96500
2018-04-10,96800,97800,95100,97600,1603,97600
2018-04-09,97300,97800,96100,96800,1243,96800
2018-04-06,96700,97700,96100,97400,1248,97400
2018-04-05,98600,98600,96800,97200,838,97200
2018-04-04,98400,98600,96400,97500,1044,97500
2018-04-03,98000,98800,97300,98200,835,98200
2018-04-02,98600,99800,98000,98600,1721,98600
2018-03-30,99100,100500,98200,99700,1139,99700
2018-03-29,100000,100000,97700,99300,1755,99300
2018-03-28,99300,100000,98500,100000,1371,100000
2018-03-27,100000,100000,98800,99600,750,99600
2018-03-26,98100,100000,98000,99700,789,99700
2018-03-23,100500,100500,98200,98200,1396,98200
2018-03-22,100500,101000,99700,100500,1085,100500
2018-03-21,101000,101000,99300,100500,1239,100500
2018-03-20,101000,101000,99500,100500,921,100500
2018-03-19,100500,101500,99500,100000,1420,100000
2018-03-16,100500,102000,100000,100500,977,100500
2018-03-15,101500,101500,100500,101500,1367,101500
