Date,open,high,low,close,volume,adjclose
2018-08-09,8600,8720,8570,8620,87225,8620
2018-08-08,8540,8640,8530,8570,67315,8570
2018-08-07,8730,8730,8480,8520,114911,8520
2018-08-06,8750,8820,8650,8730,75416,8730
2018-08-03,8650,8850,8650,8750,68367,8750
2018-08-02,8760,8830,8590,8660,72149,8660
2018-08-01,8860,8870,8710,8770,62008,8770
2018-07-31,8740,8870,8660,8870,109185,8870
2018-07-30,8530,8770,8480,8740,114274,8740
2018-07-27,8520,8610,8450,8560,63930,8560
2018-07-26,8410,8640,8410,8580,100625,8580
2018-07-25,8420,8540,8270,8360,92020,8360
2018-07-24,8220,8550,8220,8420,101914,8420
2018-07-23,8620,8620,8320,8320,88103,8320
2018-07-20,8600,8650,8510,8580,68879,8580
2018-07-19,8640,8760,8550,8640,74072,8640
2018-07-18,8730,8800,8660,8660,63525,8660
2018-07-17,8870,8870,8680,8730,114657,8730
2018-07-16,8830,8900,8760,8870,62068,8870
2018-07-13,8850,9040,8800,8840,126449,8840
2018-07-12,8890,8910,8730,8840,104145,8840
2018-07-11,8970,8980,8810,8930,96696,8930
2018-07-10,9200,9200,8850,8980,291769,8980
2018-07-09,8810,9300,8810,9200,275955,9200
2018-07-06,8530,8910,8430,8800,136585,8800
2018-07-05,8660,8780,8460,8580,88097,8580
2018-07-04,8720,8780,8620,8690,88326,8690
2018-07-03,8650,8900,8620,8760,119137,8760
2018-07-02,8780,9010,8650,8650,170193,8650
2018-06-29,8790,8890,8600,8890,131006,8890
