Date,open,high,low,close,volume,adjclose
2018-08-07,2280,2305,2225,2255,310257,2255
2018-08-06,2275,2315,2275,2280,154625,2280
2018-08-03,2320,2325,2270,2280,164928,2280
2018-08-02,2320,2345,2285,2290,279492,2290
2018-08-01,2300,2425,2295,2330,517604,2330
2018-07-31,2300,2325,2280,2315,192570,2315
2018-07-30,2325,2325,2250,2295,283372,2295
2018-07-27,2205,2345,2200,2290,478007,2290
2018-07-26,2175,2315,2175,2225,547116,2225
2018-07-25,2175,2240,2145,2165,312996,2165
2018-07-24,2100,2235,2085,2185,988515,2185
2018-07-23,2325,2340,2085,2085,962613,2085
2018-07-20,2335,2345,2225,2325,579277,2325
2018-07-19,2540,2570,2255,2325,1532937,2325
2018-07-18,2625,2660,2515,2550,570495,2550
2018-07-17,2595,2665,2595,2610,375556,2610
2018-07-16,2700,2705,2585,2610,577845,2610
2018-07-13,2670,2720,2660,2665,861565,2665
2018-07-12,2670,2700,2625,2655,545283,2655
2018-07-11,2660,2715,2635,2670,776679,2670
2018-07-10,2605,2745,2605,2650,1191376,2650
2018-07-09,2705,2755,2600,2600,1394069,2600
2018-07-06,2775,2790,2640,2730,2519471,2730
2018-07-05,3160,3215,2630,2750,6885020,2750
2018-07-04,3900,3975,3120,3125,9802385,3125
2018-07-03,3715,3820,3635,3775,2002706,3775
2018-07-02,3660,3875,3610,3680,5459019,3680
2018-06-29,3545,3590,3450,3565,2041169,3565
2018-06-28,3285,3495,3255,3480,3387472,3480
2018-06-27,3180,3275,3170,3205,308647,3205
