Date,open,high,low,close,volume,adjclose
2018-08-09,24350,24750,24200,24550,129000,24550
2018-08-08,23750,25250,23750,24350,326180,24350
2018-08-07,23650,23650,23200,23350,57413,23350
2018-08-06,23500,23800,23450,23550,44433,23550
2018-08-03,23650,24050,23450,23650,75912,23650
2018-08-02,23650,24050,23500,23750,59097,23750
2018-08-01,23550,23850,23400,23650,46858,23650
2018-07-31,23900,23900,23400,23700,49011,23700
2018-07-30,23400,24250,23350,24100,93311,24100
2018-07-27,23650,23850,23200,23400,68461,23400
2018-07-26,23750,23950,23400,23650,75761,23650
2018-07-25,23200,23900,23100,23550,94307,23550
2018-07-24,22200,23350,22200,23250,133586,23250
2018-07-23,22950,22950,22150,22300,202522,22300
2018-07-20,23000,23450,22550,22950,133540,22950
2018-07-19,23900,24000,22800,23000,145846,23000
2018-07-18,23650,24100,23500,23800,99470,23800
2018-07-17,24050,24200,23400,23450,66653,23450
2018-07-16,23900,24100,23550,24050,76730,24050
2018-07-13,23700,24150,23400,23700,128322,23700
2018-07-12,23100,23850,22900,23850,108799,23850
2018-07-11,23400,23550,23050,23100,77895,23100
2018-07-10,23350,23600,23350,23500,35946,23500
2018-07-09,23250,23450,22950,23350,54888,23350
2018-07-06,22700,23300,22550,23300,60420,23300
2018-07-05,22600,22900,22400,22750,45941,22750
2018-07-04,22100,23050,22100,22750,55920,22750
2018-07-03,22550,23050,22050,22400,107836,22400
2018-07-02,23100,23450,22300,22600,116703,22600
2018-06-29,22700,23300,22200,23150,94578,23150
