Date,open,high,low,close,volume,adjclose
2018-08-10,8240,8330,8200,8310,15705,8310
2018-04-24,9400,9400,9310,9350,13663,9350
2018-04-23,9380,9390,9270,9350,36604,9350
2018-04-20,9350,9410,9300,9380,28468,9380
2018-04-19,9430,9430,9270,9350,30008,9350
2018-04-18,9380,9430,9320,9330,41105,9330
2018-04-17,9320,9470,9310,9370,20329,9370
2018-04-16,9400,9400,9310,9340,11224,9340
2018-04-13,9400,9410,9310,9380,25054,9380
2018-04-12,9420,9420,9300,9400,30277,9400
2018-04-11,9380,9490,9300,9420,16276,9420
2018-04-10,9510,9520,9290,9310,23157,9310
2018-04-09,9420,9560,9400,9470,21382,9470
2018-04-06,9420,9500,9420,9490,9368,9490
2018-04-05,9410,9550,9410,9490,25678,9490
2018-04-04,9710,9800,9390,9400,65436,9400
2018-04-03,9600,9790,9490,9710,26429,9710
2018-04-02,9590,9690,9500,9620,18247,9620
2018-03-30,9580,9760,9520,9520,39151,9520
2018-03-29,9630,9650,9520,9570,23841,9570
2018-03-28,9530,9650,9380,9610,39958,9610
2018-03-27,9360,9570,9290,9520,49060,9520
2018-03-26,9300,9450,9230,9350,18703,9350
2018-03-23,9490,9510,9340,9350,54579,9350
2018-03-22,9410,9630,9370,9590,50763,9590
2018-03-21,9450,9540,9390,9390,28633,9390
2018-03-20,9460,9500,9420,9420,7887,9420
2018-03-19,9490,9580,9200,9490,32464,9490
2018-03-16,9580,9580,9430,9490,16447,9490
2018-03-15,9510,9590,9400,9580,30611,9580
