Date,open,high,low,close,volume,adjclose
2018-08-09,9610,9990,9530,9630,98653,9630
2018-04-25,12050,13100,11100,11300,3064307,11300
2018-04-24,14100,17750,12850,12850,5932974,12850
2018-04-23,15250,15900,13300,14350,3696952,14350
2018-04-20,13550,17350,13100,15150,5555606,15150
2018-04-19,17150,17600,13200,14200,4006625,14200
2018-04-18,17000,20500,16400,18200,7558631,18200
2018-04-17,18200,18200,18200,18200,0,18200
2018-04-16,15700,18200,14450,18200,8004561,18200
2018-04-13,10800,14000,10400,14000,6543555,14000
2018-04-12,11000,12700,10200,10800,4649912,10800
2018-04-11,10950,12000,10400,11300,4950013,11300
2018-04-10,12600,12700,11050,11100,1621950,11100
2018-04-09,12050,13350,12050,12700,915205,12700
2018-04-06,11500,13300,11150,12100,1664783,12100
2018-04-05,9420,12000,8850,12000,9436327,12000
2018-04-04,8350,9290,7700,9290,9146788,9290
2018-04-03,5520,7390,5070,7150,7855833,7150
2018-04-02,5700,5990,5530,5690,353769,5690
2018-03-30,6570,6590,5630,5860,1804805,5860
2018-03-29,6180,6650,6000,6000,1780311,6000
2018-03-28,6260,6600,5940,6220,642702,6220
2018-03-27,6180,6350,6000,6260,306087,6260
2018-03-26,5930,6290,5880,6160,354712,6160
2018-03-23,5630,6090,5540,5920,520780,5920
2018-03-22,6090,6090,5470,5740,786478,5740
2018-03-21,6790,7200,5940,6090,1189820,6090
2018-03-20,6310,6700,5800,6290,603383,6290
2018-03-19,6400,6750,5900,6300,558462,6300
2018-03-16,6200,6310,6030,6280,316302,6280
