Date,open,high,low,close,volume,adjclose
2018-08-07,115500,118000,114500,117500,201892,117500
2018-08-06,116000,117500,114000,115500,173144,115500
2018-08-03,113500,116000,113000,115500,171432,115500
2018-08-02,116500,117000,113000,114000,170635,114000
2018-08-01,117500,118000,115500,116500,128601,116500
2018-07-31,117000,118000,115000,117500,188601,117500
2018-07-30,112500,117000,112500,117000,292867,117000
2018-07-27,116500,117000,112500,113000,278265,113000
2018-07-26,115000,118000,115000,116500,412039,116500
2018-07-25,113000,115500,113000,114500,242828,114500
2018-07-24,112500,113500,111500,113000,132324,113000
2018-07-23,112500,114000,112000,112000,152520,112000
2018-07-20,116500,116500,111500,113500,369585,113500
2018-07-19,115000,117500,114500,116500,254176,116500
2018-07-18,114000,115500,114000,114500,146790,114500
2018-07-17,114500,116500,114000,115500,316160,115500
2018-07-16,109500,116000,109500,116000,613808,116000
2018-07-13,105500,110000,105500,109500,236747,109500
2018-07-12,106500,107000,105500,106000,265408,106000
2018-07-11,106000,107500,106000,106000,160304,106000
2018-07-10,106500,108000,106000,107500,213358,107500
2018-07-09,105500,106500,105000,105500,118452,105500
2018-07-06,103000,107000,103000,105500,303291,105500
2018-07-05,101500,103500,101000,102500,188822,102500
2018-07-04,101000,103500,100000,102500,181091,102500
2018-07-03,103500,103500,100500,102000,310150,102000
2018-07-02,109500,110500,101500,102500,605343,102500
2018-06-29,112500,113000,107500,109500,454965,109500
2018-06-28,112000,113000,110500,112500,240122,112500
2018-06-27,115000,116000,113000,113000,356630,113000
