Date,open,high,low,close,volume,adjclose
2018-08-08,1435,1480,1415,1450,231252,1450
2018-08-07,1450,1460,1410,1425,187928,1425
2018-08-06,1505,1505,1445,1455,220445,1455
2018-08-03,1450,1540,1450,1515,392281,1515
2018-08-02,1480,1490,1410,1465,291901,1465
2018-08-01,1505,1545,1480,1480,338184,1480
2018-07-31,1550,1570,1425,1480,482778,1480
2018-07-30,1550,1580,1515,1545,492776,1545
2018-07-27,1520,1580,1470,1545,1154538,1545
2018-07-26,1255,1620,1255,1550,3758240,1550
2018-07-25,1320,1340,1200,1255,541159,1255
2018-07-24,1180,1330,1180,1290,593993,1290
2018-07-23,1295,1295,1180,1195,286968,1195
2018-07-20,1315,1340,1250,1275,190222,1275
2018-07-19,1310,1340,1280,1315,175933,1315
2018-07-18,1390,1395,1310,1310,275545,1310
2018-07-17,1440,1440,1390,1390,111651,1390
2018-07-16,1465,1500,1405,1440,160319,1440
2018-07-13,1440,1495,1435,1455,125253,1455
2018-07-12,1415,1475,1415,1445,143167,1445
2018-07-11,1405,1445,1390,1415,169085,1415
2018-07-10,1355,1415,1350,1410,150272,1410
2018-07-09,1435,1450,1335,1355,326556,1355
2018-07-06,1400,1535,1390,1475,774634,1475
2018-07-05,1485,1505,1360,1385,552971,1385
2018-07-04,1585,1595,1490,1525,219095,1525
2018-07-03,1600,1650,1510,1570,268286,1570
2018-07-02,1690,1690,1505,1590,382572,1590
2018-06-29,1700,1720,1620,1685,222188,1685
2018-06-28,1635,1705,1610,1645,254407,1645
