Date,open,high,low,close,volume,adjclose
2018-08-09,9050,9200,8850,9180,354247,9180
2018-04-24,21300,22000,20200,20200,1182751,20200
2018-04-23,20550,21500,19500,21400,1514490,21400
2018-04-20,21100,22100,20650,21250,1634799,21250
2018-04-19,22500,22600,20100,21200,3212324,21200
2018-04-18,26150,27800,22400,23050,6230637,23050
2018-04-17,20000,26450,19850,26450,10369391,26450
2018-04-16,19800,21500,19450,20350,1947152,20350
2018-04-13,19350,20400,18500,19800,1562184,19800
2018-04-12,19900,22600,19200,19250,4637083,19250
2018-04-11,19100,20100,18450,20050,1910374,20050
2018-04-10,19050,19200,18200,18650,1014558,18650
2018-04-09,20850,21000,18750,19050,2801091,19050
2018-04-06,19300,19500,17800,18500,2113610,18500
2018-04-05,19800,20800,19250,19250,2914014,19250
2018-04-04,19000,19750,18550,19250,2134029,19250
2018-04-03,20850,21400,18200,19200,4790636,19200
2018-04-02,15300,19850,15100,19850,7312575,19850
2018-03-30,14450,15650,14350,15300,963722,15300
2018-03-29,13950,14550,13900,14350,449806,14350
2018-03-28,14550,14550,13750,13950,558472,13950
2018-03-27,14300,14550,13650,14550,743987,14550
2018-03-26,15000,15000,13700,14050,1296069,14050
2018-03-23,15400,16650,13900,15000,1234802,15000
2018-03-22,17100,17200,15750,15750,1218881,15750
2018-03-21,15900,17650,15650,16750,2082315,16750
2018-03-20,16050,16300,15850,15950,557817,15950
2018-03-19,15950,16450,15550,16300,681146,16300
2018-03-16,16300,16350,15800,16200,405058,16200
2018-03-15,15950,16500,15350,16200,736371,16200
