Date,open,high,low,close,volume,adjclose
2018-08-09,22850,22850,22450,22750,5868,22750
2018-08-08,22600,22800,22500,22750,8323,22750
2018-08-07,22300,22550,22250,22500,3117,22500
2018-08-06,22500,22850,22300,22450,7354,22450
2018-08-03,21550,22950,21550,22500,49998,22500
2018-08-02,21550,21850,21400,21750,5213,21750
2018-08-01,21300,21550,21100,21500,6793,21500
2018-07-31,21450,21450,21050,21400,6398,21400
2018-07-30,21550,21550,21200,21450,3803,21450
2018-07-27,21150,21550,21100,21550,6604,21550
2018-07-26,20900,21150,20600,21150,4260,21150
2018-07-25,20950,21250,20700,20700,5628,20700
2018-07-24,20800,20950,20700,20950,9689,20950
2018-07-23,21150,21350,20850,20850,12125,20850
2018-07-20,21250,21550,21150,21300,5545,21300
2018-07-19,21100,21550,21000,21250,12623,21250
2018-07-18,21400,21400,21050,21200,7991,21200
2018-07-17,21400,21500,21100,21300,10012,21300
2018-07-16,21550,21550,21300,21350,8725,21350
2018-07-13,21700,21750,21400,21500,12512,21500
2018-07-12,21750,21750,21500,21700,5938,21700
2018-07-11,21950,21950,21550,21650,9947,21650
2018-07-10,22200,22250,21600,21950,9985,21950
2018-07-09,22100,22100,21200,22000,17754,22000
2018-07-06,22100,22300,21200,21900,36416,21900
2018-07-05,23100,23100,21900,22000,36263,22000
2018-07-04,23050,23400,22900,23100,11044,23100
2018-07-03,22900,23350,22850,23300,21045,23300
2018-07-02,23850,23850,22900,23150,27019,23150
2018-06-29,23750,23850,23050,23850,26539,23850
