Date,open,high,low,close,volume,adjclose
2018-08-09,23700,24000,23400,23800,2578,23800
2018-08-08,23900,23900,23000,23650,5214,23650
2018-08-07,23900,23900,23650,23800,1441,23800
2018-08-06,23850,23900,23600,23900,1280,23900
2018-08-03,23750,23750,23450,23700,1190,23700
2018-08-02,24050,24050,23400,23550,1861,23550
2018-08-01,23900,23900,23400,23800,2553,23800
2018-07-31,23650,23750,23350,23700,1959,23700
2018-07-30,23500,23650,23200,23650,3117,23650
2018-07-27,23850,23900,23350,23500,2733,23500
2018-07-26,23500,24000,23500,23750,2168,23750
2018-07-25,23800,24300,23300,23450,2398,23450
2018-07-24,23000,23900,22800,23600,6469,23600
2018-07-23,23700,24000,23000,23000,6180,23000
2018-07-20,24350,24750,23300,23700,8021,23700
2018-07-19,24850,24850,24400,24400,3861,24400
2018-07-18,24950,25150,24800,24850,7591,24850
2018-07-17,25150,25400,25100,25100,6060,25100
2018-07-16,25050,25350,25050,25050,6045,25050
2018-07-13,24500,25350,24500,25000,7146,25000
2018-07-12,25000,25000,24400,24850,1861,24850
2018-07-11,24200,25000,24050,24750,8894,24750
2018-07-10,23650,24300,23650,24200,4287,24200
2018-07-09,24200,24200,23500,23600,6955,23600
2018-07-06,23800,24250,23750,24200,11169,24200
2018-07-05,24100,24100,23000,23800,19368,23800
2018-07-04,23550,24250,23500,24150,2836,24150
2018-07-03,23700,24500,23500,24000,11474,24000
2018-07-02,25350,25350,23600,23700,32272,23700
2018-06-29,25000,25750,24600,25300,4656,25300
