Date,open,high,low,close,volume,adjclose
2018-08-09,2800,3030,2570,2580,6681272,2580
2018-01-31,3950,4115,3905,4050,100616,4050
2018-01-30,3980,3980,3910,3955,39205,3955
2018-01-29,3890,4000,3870,3980,103125,3980
2018-01-26,3950,3950,3860,3880,56002,3880
2018-01-25,3795,3945,3775,3925,102077,3925
2018-01-24,3800,3835,3755,3810,41719,3810
2018-01-23,3820,3830,3760,3800,48306,3800
2018-01-22,3785,3840,3745,3780,28362,3780
2018-01-19,3735,3805,3700,3785,55094,3785
2018-01-18,3715,3720,3665,3715,43466,3715
2018-01-17,3660,3725,3630,3670,36082,3670
2018-01-16,3825,3825,3645,3670,70925,3670
2018-01-15,3840,3840,3705,3740,41901,3740
2018-01-12,3840,3855,3740,3840,43052,3840
2018-01-11,3750,3850,3600,3830,44026,3830
2018-01-10,3710,3785,3685,3750,42240,3750
2018-01-09,3810,3810,3690,3740,73176,3740
2018-01-08,3770,3810,3690,3765,40278,3765
2018-01-05,3720,3830,3660,3770,67462,3770
2018-01-04,3730,3750,3650,3680,43422,3680
2018-01-03,3630,3755,3610,3710,52845,3710
2018-01-02,3635,3690,3595,3630,35544,3630
2017-12-28,3615,3665,3550,3630,66097,3630
2017-12-27,3610,3820,3610,3650,52434,3650
2017-12-26,3680,3800,3645,3670,68488,3670
2017-12-22,3825,3905,3730,3800,75433,3800
2017-12-21,3875,3980,3820,3860,47814,3860
2017-12-19,3915,3970,3890,3920,28038,3920
2017-12-18,4000,4010,3915,3915,58000,3915
