Date,open,high,low,close,volume,adjclose
2018-08-14,3120,3200,3120,3200,123485,3200
2018-08-13,3290,3290,3110,3140,284204,3140
2018-08-10,3280,3305,3215,3265,158009,3265
2018-08-09,3240,3420,3210,3255,611726,3255
2018-08-08,3270,3270,3220,3265,142409,3265
2018-08-07,3255,3260,3200,3230,161571,3230
2018-08-06,3270,3275,3170,3255,96147,3255
2018-08-03,3250,3275,3225,3240,110048,3240
2018-08-02,3290,3330,3250,3250,74801,3250
2018-08-01,3305,3320,3290,3300,72170,3300
2018-07-31,3260,3350,3255,3305,153975,3305
2018-07-30,3250,3290,3235,3270,68142,3270
2018-07-27,3215,3300,3215,3265,122518,3265
2018-07-26,3120,3385,3120,3240,230888,3240
2018-07-25,3150,3190,3085,3110,150297,3110
2018-07-24,3145,3185,3050,3120,186357,3120
2018-07-23,3210,3230,3095,3095,209413,3095
2018-07-20,3215,3245,3180,3210,233420,3210
2018-07-19,3335,3335,3215,3235,224946,3235
2018-07-18,3410,3435,3290,3305,279925,3305
2018-07-17,3395,3420,3380,3400,103573,3400
2018-07-16,3475,3475,3365,3400,191575,3400
2018-07-13,3440,3490,3420,3465,177676,3465
2018-07-12,3400,3420,3360,3420,129380,3420
2018-07-11,3430,3440,3340,3400,199903,3400
2018-07-10,3300,3430,3300,3430,189856,3430
2018-07-09,3290,3340,3270,3280,225103,3280
2018-07-06,3220,3370,3210,3315,345144,3315
2018-07-05,3320,3330,3190,3210,246330,3210
2018-07-04,3235,3340,3235,3320,175268,3320
