Date,open,high,low,close,volume,adjclose
2018-08-10,25050,25250,24600,24650,41093,24650
2018-08-09,25000,25400,24600,25100,100356,25100
2018-08-08,24900,25450,24850,24950,80938,24950
2018-08-07,25650,25700,24550,24900,115077,24900
2018-08-06,25400,26300,25400,25500,84150,25500
2018-08-03,26000,26450,25350,25550,98758,25550
2018-08-02,26650,26650,25650,26000,107482,26000
2018-08-01,26100,26650,26000,26350,107074,26350
2018-07-31,26200,26800,25750,26400,145322,26400
2018-07-30,25100,26450,24900,26200,236008,26200
2018-07-27,25200,25750,23600,25300,473823,25300
2018-07-26,23750,25450,23750,25200,193835,25200
2018-07-25,24350,25000,23750,23750,132982,23750
2018-07-24,24350,24700,23500,24200,157249,24200
2018-07-23,24700,25650,24550,24550,82371,24550
2018-07-20,24950,25500,24500,24900,75569,24900
2018-07-19,25500,25650,24700,25000,79656,25000
2018-07-18,25950,25950,25250,25400,76040,25400
2018-07-17,26300,26300,25250,25650,80030,25650
2018-07-16,26750,26800,25650,26150,135272,26150
2018-07-13,25800,27000,25800,26600,213712,26600
2018-07-12,25900,26050,25400,25600,144969,25600
2018-07-11,25800,26300,25050,26000,287772,26000
2018-07-10,26750,26950,25700,26200,244549,26200
2018-07-09,27500,27600,26600,26750,125989,26750
2018-07-06,26700,28050,26600,27400,369240,27400
2018-07-05,27000,27300,26350,26650,267731,26650
2018-07-04,24900,26900,24700,26650,514582,26650
2018-07-03,24700,25400,24000,24400,357983,24400
2018-07-02,23250,25800,23150,24200,578634,24200
