Date,open,high,low,close,volume,adjclose
2018-08-09,4560,4560,4410,4485,23503,4485
2018-08-08,4495,4625,4480,4560,28016,4560
2018-08-07,4480,4635,4480,4550,52888,4550
2018-08-06,4420,4820,4200,4530,118297,4530
2018-08-03,4370,4445,4370,4420,15209,4420
2018-08-02,4420,4455,4400,4400,11298,4400
2018-08-01,4485,4485,4410,4420,9323,4420
2018-07-31,4450,4460,4390,4420,18237,4420
2018-07-30,4480,4490,4400,4450,17573,4450
2018-07-27,4430,4480,4335,4430,9024,4430
2018-07-26,4260,4485,4260,4390,30227,4390
2018-07-25,4320,4320,4205,4260,22968,4260
2018-07-24,4200,4355,4200,4295,24128,4295
2018-07-23,4410,4410,4160,4190,42273,4190
2018-07-20,4405,4460,4340,4410,16320,4410
2018-07-19,4415,4535,4400,4430,20569,4430
2018-07-18,4545,4560,4460,4490,18294,4490
2018-07-17,4520,4570,4475,4500,7852,4500
2018-07-16,4495,4570,4495,4520,12025,4520
2018-07-13,4470,4515,4440,4495,15842,4495
2018-07-12,4400,4520,4400,4460,11077,4460
2018-07-11,4420,4485,4370,4460,39809,4460
2018-07-10,4310,4455,4310,4410,20315,4410
2018-07-09,4320,4355,4220,4285,27529,4285
2018-07-06,4310,4440,4310,4370,14700,4370
2018-07-05,4500,4685,4310,4310,62622,4310
2018-07-04,4495,4495,4355,4430,15162,4430
2018-07-03,4240,4395,4240,4370,79252,4370
2018-07-02,4470,4470,4335,4345,31210,4345
2018-06-29,4435,4510,4300,4385,52126,4385
