Date,open,high,low,close,volume,adjclose
2018-08-09,14850,15000,14650,14650,475404,14650
2018-08-08,14750,14900,14650,14800,309287,14800
2018-08-07,14800,14900,14350,14800,239427,14800
2018-08-06,14850,15050,14500,14750,398370,14750
2018-08-03,14450,14850,14400,14850,631224,14850
2018-08-02,14300,14700,14250,14350,631183,14350
2018-08-01,14900,14900,14200,14300,1471602,14300
2018-07-31,15000,15050,14700,15050,511601,15050
2018-07-30,14800,15150,14800,15050,391795,15050
2018-07-27,14800,14950,14600,14850,409589,14850
2018-07-26,15050,15050,14700,14700,377088,14700
2018-07-25,14900,15200,14650,14750,759236,14750
2018-07-24,14400,14750,14150,14650,546295,14650
2018-07-23,13900,14500,13900,14300,684062,14300
2018-07-20,13750,14100,13650,13900,417606,13900
2018-07-19,13950,14000,13450,13850,680463,13850
2018-07-18,14400,14450,13850,13900,758088,13900
2018-07-17,14150,14550,14150,14400,458037,14400
2018-07-16,14350,14350,14100,14200,419684,14200
2018-07-13,14200,14400,14100,14250,561415,14250
2018-07-12,14550,14650,14200,14200,927708,14200
2018-07-11,14700,14800,14450,14550,560937,14550
2018-07-10,14900,15000,14750,14800,448109,14800
2018-07-09,14800,14900,14500,14750,354975,14750
2018-07-06,14450,15050,14400,14900,634266,14900
2018-07-05,14650,14700,14050,14300,593538,14300
2018-07-04,14450,14800,14450,14600,332964,14600
2018-07-03,14700,14850,14300,14700,646915,14700
2018-07-02,15700,15750,14400,14500,1669731,14500
2018-06-29,15500,15750,15250,15650,497133,15650
