Date,open,high,low,close,volume,adjclose
2018-08-08,28900,29150,28600,29150,10248,29150
2018-04-25,34600,34600,33650,34050,25478,34050
2018-04-24,34100,34800,33800,34600,21021,34600
2018-04-23,33750,34850,33300,34350,30922,34350
2018-04-20,33500,34350,33400,34000,32021,34000
2018-04-19,34550,34550,32850,33700,78052,33700
2018-04-18,35100,35250,34100,34250,63654,34250
2018-04-17,35450,36600,34400,34950,117024,34950
2018-04-16,38100,39800,35400,35400,357107,35400
2018-04-13,33400,42800,33000,34950,501039,34950
2018-04-12,33200,33400,33000,33150,8370,33150
2018-04-11,33450,33500,32950,33250,17358,33250
2018-04-10,31950,33300,31700,33200,27329,33200
2018-04-09,32150,32500,31950,32100,18517,32100
2018-04-06,32150,32450,31600,32400,29945,32400
2018-04-05,32300,32450,31900,32350,20960,32350
2018-04-04,32050,32450,31850,32150,21396,32150
2018-04-03,32700,32700,31850,32250,24928,32250
2018-04-02,32600,32700,32300,32700,17801,32700
2018-03-30,32050,32650,31750,32600,15785,32600
2018-03-29,32050,32250,31800,32200,7795,32200
2018-03-28,31550,32150,31500,32150,16246,32150
2018-03-27,31200,31900,30950,31800,26974,31800
2018-03-26,30800,31200,30750,31200,5676,31200
2018-03-23,31200,31600,30950,31000,22008,31000
2018-03-22,31200,31700,31150,31450,24868,31450
2018-03-21,31900,31900,31100,31450,34429,31450
2018-03-20,31750,31850,31400,31800,20213,31800
2018-03-19,31800,31900,31400,31900,12961,31900
2018-03-16,31500,31800,31200,31800,17065,31800
