Date,open,high,low,close,volume,adjclose
2018-08-08,5800,5980,5790,5950,323935,5950
2018-08-07,5690,5850,5620,5800,162670,5800
2018-08-06,5650,5750,5610,5650,84939,5650
2018-08-03,5600,5670,5580,5650,77350,5650
2018-08-02,5640,5680,5500,5580,60695,5580
2018-08-01,5610,5640,5550,5630,46321,5630
2018-07-31,5600,5690,5540,5600,74304,5600
2018-07-30,5550,5590,5520,5580,61381,5580
2018-07-27,5600,5630,5510,5570,79527,5570
2018-07-26,5350,5640,5350,5540,232046,5540
2018-07-25,5440,5440,5280,5330,176328,5330
2018-07-24,5420,5490,5280,5410,436341,5410
2018-07-23,5600,5640,5410,5510,320169,5510
2018-07-20,5660,5760,5580,5650,132346,5650
2018-07-19,5750,5770,5550,5620,319537,5620
2018-07-18,5970,5980,5720,5740,238492,5740
2018-07-17,5960,6000,5860,5980,134612,5980
2018-07-16,5940,5960,5860,5870,113828,5870
2018-07-13,6000,6000,5890,5940,114474,5940
2018-07-12,6000,6060,5870,6000,260654,6000
2018-07-11,6040,6110,5940,5990,144101,5990
2018-07-10,6070,6190,6050,6110,129808,6110
2018-07-09,6150,6290,5980,6070,182648,6070
2018-07-06,5750,6170,5750,6150,463196,6150
2018-07-05,6080,6080,5800,5810,128749,5810
2018-07-04,5910,6070,5910,6010,126531,6010
2018-07-03,6170,6180,5710,6000,568309,6000
2018-07-02,6340,6360,6100,6100,257296,6100
2018-06-29,6360,6400,6090,6290,299225,6290
2018-06-28,6140,6450,6140,6290,577222,6290
