Date,open,high,low,close,volume,adjclose
2018-08-08,1715,1930,1710,1745,1224906,1745
2018-08-07,1705,1725,1695,1715,40304,1715
2018-08-06,1720,1720,1700,1715,55634,1715
2018-08-03,1735,1750,1700,1725,72143,1725
2018-08-02,1795,1795,1705,1735,196362,1735
2018-08-01,1775,1805,1755,1785,138816,1785
2018-07-31,1785,1815,1770,1785,110824,1785
2018-07-30,1805,1835,1685,1785,729875,1785
2018-07-27,1850,1865,1820,1840,136309,1840
2018-07-26,1790,1880,1785,1840,376786,1840
2018-07-25,1765,1795,1745,1790,92510,1790
2018-07-24,1790,1805,1750,1765,135754,1765
2018-07-23,1850,1850,1760,1790,287903,1790
2018-07-20,1770,1885,1770,1850,695109,1850
2018-07-19,1760,1790,1720,1770,161191,1770
2018-07-18,1750,1820,1730,1760,313571,1760
2018-07-17,1690,1755,1685,1745,128479,1745
2018-07-16,1670,1695,1670,1695,72192,1695
2018-07-13,1670,1700,1665,1665,100532,1665
2018-07-12,1675,1690,1640,1660,80826,1660
2018-07-11,1705,1705,1655,1675,49789,1675
2018-07-10,1715,1725,1670,1695,91338,1695
2018-07-09,1635,1690,1635,1685,134559,1685
2018-07-06,1615,1670,1605,1665,136753,1665
2018-07-05,1635,1640,1590,1600,165960,1600
2018-07-04,1605,1640,1580,1640,146027,1640
2018-07-03,1645,1650,1575,1640,207266,1640
2018-07-02,1715,1725,1545,1635,826144,1635
2018-06-29,1710,1755,1700,1735,65382,1735
2018-06-28,1755,1755,1690,1720,239732,1720
