Date,open,high,low,close,volume,adjclose
2018-08-08,5070,5140,5030,5110,52172,5110
2018-01-31,9530,9660,9470,9480,18385,9480
2018-01-30,9750,9950,9440,9600,50178,9600
2018-01-29,9990,9990,9710,9750,21614,9750
2018-01-26,9750,9950,9750,9880,29974,9880
2018-01-25,9930,10100,9750,9880,45559,9880
2018-01-24,9510,9950,9330,9930,104764,9930
2018-01-23,9500,9500,9310,9400,16526,9400
2018-01-22,9450,9450,9310,9360,15266,9360
2018-01-19,9230,9390,9160,9290,26999,9290
2018-01-18,9080,9410,9080,9300,38323,9300
2018-01-17,8980,9200,8820,9100,22939,9100
2018-01-16,8890,8980,8720,8900,8008,8900
2018-01-15,8970,8970,8690,8790,14273,8790
2018-01-12,8970,8970,8800,8860,8223,8860
2018-01-11,9050,9050,8910,8920,5976,8920
2018-01-10,8800,8990,8800,8970,17784,8970
2018-01-09,8870,8880,8770,8800,10401,8800
2018-01-08,8920,9050,8700,8830,13350,8830
2018-01-05,8870,9050,8870,8930,8532,8930
2018-01-04,9300,9300,8890,8900,23099,8900
2018-01-03,9250,9370,9120,9160,16527,9160
2018-01-02,9220,9460,9160,9170,15111,9170
2017-12-28,9030,9230,9010,9220,12623,9220
2017-12-27,9240,9240,8870,9030,14339,9030
2017-12-26,9480,9480,9000,9090,22500,9090
2017-12-22,9200,9440,9120,9280,17416,9280
2017-12-21,9550,9560,9200,9220,25094,9220
2017-12-19,9440,9610,9350,9430,62311,9430
2017-12-18,9310,9540,9310,9450,48736,9450
