Date,open,high,low,close,volume,adjclose
2018-08-07,68700,69400,67800,69300,5452,69300
2018-08-06,68400,68900,67900,68800,6870,68800
2018-08-03,66200,68500,66000,68300,9891,68300
2018-08-02,65600,66500,65500,65700,4605,65700
2018-08-01,65400,66200,65400,65800,3959,65800
2018-07-31,64000,65500,64000,64900,7177,64900
2018-07-30,65900,67000,64300,64400,9383,64400
2018-07-27,64100,64900,64100,64700,9159,64700
2018-07-26,63100,64500,60300,64400,4364,64400
2018-07-25,63900,64000,62300,63100,11947,63100
2018-07-24,63800,64500,63200,64200,7374,64200
2018-07-23,65200,65400,63200,63800,5188,63800
2018-07-20,64700,65900,64700,65200,3414,65200
2018-07-19,66200,66200,65100,65200,6446,65200
2018-07-18,67300,67300,65600,66300,4753,66300
2018-07-17,66600,67400,66600,66600,1905,66600
2018-07-16,66900,67400,66300,66600,2025,66600
2018-07-13,66600,67300,66600,67300,5488,67300
2018-07-12,66600,67400,66500,67000,5327,67000
2018-07-11,66900,67500,66500,66900,4662,66900
2018-07-10,66700,67800,66700,67000,2678,67000
2018-07-09,65000,66500,65000,66500,9190,66500
2018-07-06,64700,65500,64700,65200,4379,65200
2018-07-05,65500,65500,64500,64500,4380,64500
2018-07-04,63600,65500,63300,64800,4313,64800
2018-07-03,63400,64100,62700,63700,3717,63700
2018-07-02,64400,65000,62200,63300,5124,63300
2018-06-29,66100,66100,64300,64800,2498,64800
2018-06-28,67000,67300,65200,65300,2434,65300
2018-06-27,66800,67600,66000,67100,5889,67100
