Date,open,high,low,close,volume,adjclose
2018-08-08,2070,2100,2065,2085,18470,2085
2018-08-07,2110,2110,2070,2070,21634,2070
2018-08-06,2125,2130,2090,2115,17121,2115
2018-08-03,2105,2140,2090,2125,22189,2125
2018-08-02,2120,2120,2085,2105,9023,2105
2018-08-01,2105,2125,2095,2115,38698,2115
2018-07-31,2120,2120,2065,2100,24780,2100
2018-07-30,2015,2105,2015,2085,49992,2085
2018-07-27,2020,2060,2000,2035,34015,2035
2018-07-26,1980,2040,1950,2010,49124,2010
2018-07-25,1980,2040,1945,1980,70755,1980
2018-07-24,1940,2045,1940,1975,59364,1975
2018-07-23,2065,2085,1990,1990,103504,1990
2018-07-20,2065,2110,2060,2080,58906,2080
2018-07-19,2155,2160,2095,2100,131598,2100
2018-07-18,2150,2180,2125,2135,55936,2135
2018-07-17,2130,2140,2100,2135,15964,2135
2018-07-16,2110,2150,2100,2115,39651,2115
2018-07-13,2070,2200,2070,2110,92243,2110
2018-07-12,2095,2115,2030,2085,67382,2085
2018-07-11,2150,2150,2080,2095,156802,2095
2018-07-10,2085,2145,2085,2135,57084,2135
2018-07-09,2055,2130,2055,2085,64022,2085
2018-07-06,1995,2085,1995,2080,92624,2080
2018-07-05,1980,2135,1960,2025,105289,2025
2018-07-04,2025,2050,1980,1995,78509,1995
2018-07-03,2000,2075,1930,2045,250417,2045
2018-07-02,2235,2330,2015,2040,409623,2040
2018-06-29,2300,2355,2205,2230,286513,2230
2018-06-28,2465,2475,2305,2330,738570,2330
