Date,open,high,low,close,volume,adjclose
2018-08-06,16200,16350,16000,16050,126700,16050
2018-08-03,16550,16550,16150,16400,112441,16400
2018-08-02,16650,16850,16150,16350,151388,16350
2018-08-01,16100,16900,16000,16550,259231,16550
2018-07-31,15700,16250,15700,15950,190909,15950
2018-07-30,16300,16350,15500,15850,200098,15850
2018-07-27,16200,16800,15900,16350,246453,16350
2018-07-26,16350,16600,15400,16250,339494,16250
2018-07-25,17050,17050,15350,16300,648174,16300
2018-07-24,16950,17400,16500,17050,301083,17050
2018-07-23,18400,18450,16650,16950,648739,16950
2018-07-20,18100,18450,17450,18300,812364,18300
2018-07-19,18400,18850,16900,17100,981900,17100
2018-07-18,20300,20950,16300,18700,3022343,18700
2018-07-17,19100,20300,18750,20000,1087572,20000
2018-07-16,18900,19200,18400,19000,444180,19000
2018-07-13,17700,19350,17700,18600,1066504,18600
2018-07-12,17750,18200,17250,18150,473509,18150
2018-07-11,17750,18100,17150,17900,690631,17900
2018-07-10,16550,18450,16450,17800,2104515,17800
2018-07-09,16350,16650,16050,16450,281223,16450
2018-07-06,15900,16700,15800,16200,509854,16200
2018-07-05,15550,16050,15150,15850,339777,15850
2018-07-04,15200,16150,14900,15550,411187,15550
2018-07-03,15150,15500,14750,15200,294271,15200
2018-07-02,15300,15850,14950,15150,438517,15150
2018-06-29,16400,16650,14800,15050,946246,15050
2018-06-28,16950,17350,16000,16350,693006,16350
2018-06-27,15550,17300,15200,17000,1795746,17000
2018-06-26,14300,16000,14200,15400,943175,15400
