Date,open,high,low,close,volume,adjclose
2018-08-07,43600,44400,43450,43900,264926,43900
2018-08-06,43100,43850,42550,42750,90925,42750
2018-08-03,43500,43550,42450,43450,125138,43450
2018-08-02,43500,44100,43100,43300,55063,43300
2018-08-01,43350,44800,43000,43700,167663,43700
2018-07-31,44050,44200,42550,42900,73476,42900
2018-07-30,43800,44400,43500,44050,58453,44050
2018-07-27,43450,44200,43050,44100,64509,44100
2018-07-26,42950,43650,42650,43000,40985,43000
2018-07-25,42000,43700,42000,42800,117629,42800
2018-07-24,42000,42200,41650,42000,45923,42000
2018-07-23,42550,43000,41500,41600,69588,41600
2018-07-20,42000,42800,41900,42550,50063,42550
2018-07-19,42000,42850,41850,41950,49476,41950
2018-07-18,42700,43150,42000,42350,57683,42350
2018-07-17,42200,42850,41400,42650,55688,42650
2018-07-16,43350,43650,42000,42200,101882,42200
2018-07-13,43600,44600,43400,43700,83142,43700
2018-07-12,43350,43750,42550,43400,81579,43400
2018-07-11,42100,43400,41150,43300,136765,43300
2018-07-10,43400,43700,42400,42600,114803,42600
2018-07-09,43150,44200,42800,43400,110133,43400
2018-07-06,42000,43400,42000,43150,165494,43150
2018-07-05,41150,42800,41150,42000,151153,42000
2018-07-04,41450,41750,40900,41150,103572,41150
2018-07-03,42700,42700,38550,41600,726020,41600
2018-07-02,43350,44200,42300,42650,127427,42650
2018-06-29,44200,44350,42400,43150,186781,43150
2018-06-28,43500,44000,42750,43850,134728,43850
2018-06-27,44100,44450,43100,43800,282767,43800
