Date,open,high,low,close,volume,adjclose
2018-08-07,1930,1950,1880,1900,72642,1900
2018-08-06,1880,1925,1880,1910,122993,1910
2018-08-03,1885,1900,1870,1875,47187,1875
2018-08-02,1895,1920,1875,1880,54664,1880
2018-08-01,1920,1925,1890,1895,106926,1895
2018-07-31,1920,1975,1895,1915,85214,1915
2018-07-30,1975,1975,1915,1915,94687,1915
2018-07-27,1910,1950,1875,1950,75709,1950
2018-07-26,1845,1910,1825,1910,86669,1910
2018-07-25,1875,1910,1825,1825,59327,1825
2018-07-24,1820,1900,1820,1875,53718,1875
2018-07-23,1870,1870,1835,1840,54731,1840
2018-07-20,1940,1940,1875,1875,50471,1875
2018-07-19,1970,1980,1920,1930,51763,1930
2018-07-18,1975,1995,1955,1975,74302,1975
2018-07-17,1995,2020,1970,1990,49828,1990
2018-07-16,1990,2000,1970,1990,66498,1990
2018-07-13,2040,2050,1975,2005,167005,2005
2018-07-12,1910,2100,1905,2040,1123513,2040
2018-07-11,1875,1960,1875,1905,134820,1905
2018-07-10,1875,1915,1860,1900,90266,1900
2018-07-09,1900,1905,1850,1875,40745,1875
2018-07-06,1880,1905,1820,1900,115313,1900
2018-07-05,1935,1945,1870,1880,76347,1880
2018-07-04,1915,1955,1905,1935,51898,1935
2018-07-03,1930,1970,1845,1920,168918,1920
2018-07-02,2025,2030,1935,1935,132545,1935
2018-06-29,2025,2035,1935,2025,116616,2025
2018-06-28,2050,2100,2010,2025,98077,2025
2018-06-27,2135,2155,2040,2080,106648,2080
