Date,open,high,low,close,volume,adjclose
2018-08-09,3190,3190,3105,3105,10379,3105
2018-01-31,3825,3930,3750,3920,113530,3920
2018-01-30,3940,3940,3760,3830,173201,3830
2018-01-29,4005,4005,3905,3905,136529,3905
2018-01-26,3880,3975,3840,3970,270345,3970
2018-01-25,3755,3955,3755,3885,312424,3885
2018-01-24,3960,4140,3800,3800,1763618,3800
2018-01-23,3600,3850,3560,3840,243049,3840
2018-01-22,3520,3610,3485,3580,112974,3580
2018-01-19,3435,3525,3425,3510,86106,3510
2018-01-18,3430,3475,3395,3435,76440,3435
2018-01-17,3525,3550,3370,3425,155209,3425
2018-01-16,3475,3580,3470,3525,37598,3525
2018-01-15,3505,3545,3460,3475,68479,3475
2018-01-12,3650,3690,3520,3520,96098,3520
2018-01-11,3705,3720,3650,3650,59121,3650
2018-01-10,3670,3745,3620,3745,68870,3745
2018-01-09,3630,3690,3580,3670,60531,3670
2018-01-08,3730,3730,3580,3635,85635,3635
2018-01-05,3700,3750,3655,3710,44390,3710
2018-01-04,3600,3725,3600,3670,84632,3670
2018-01-03,3620,3655,3570,3600,58262,3600
2018-01-02,3570,3615,3525,3595,78127,3595
2017-12-28,3580,3580,3530,3565,31885,3565
2017-12-27,3570,3585,3515,3540,45298,3540
2017-12-26,3555,3585,3505,3570,36877,3570
2017-12-22,3450,3555,3435,3555,47021,3555
2017-12-21,3535,3575,3420,3435,74747,3435
2017-12-19,3620,3680,3560,3580,95132,3580
2017-12-18,3730,3730,3620,3630,94344,3630
