Date,open,high,low,close,volume,adjclose
2018-08-09,27200,27950,26800,27900,41231,27900
2018-08-08,26850,27850,26850,27100,40746,27100
2018-08-07,27050,27050,26300,26850,42895,26850
2018-08-06,27900,27900,26900,26900,33547,26900
2018-08-03,27650,28200,27400,27700,40908,27700
2018-08-02,26950,28500,26600,27600,111302,27600
2018-08-01,26150,27050,26050,26900,40820,26900
2018-07-31,26000,26550,25650,26300,40917,26300
2018-07-30,26750,26800,25200,26450,48747,26450
2018-07-27,25200,26500,25100,26400,51456,26400
2018-07-26,25350,25450,24650,25350,28541,25350
2018-07-25,26100,26100,24800,25050,72492,25050
2018-07-24,28000,28450,25800,26000,261094,26000
2018-07-23,26250,27000,25600,26750,80886,26750
2018-07-20,26200,26300,25550,26150,39766,26150
2018-07-19,25300,26200,24850,26200,38070,26200
2018-07-18,25250,25900,25050,25200,14561,25200
2018-07-17,25650,26000,25200,25200,28984,25200
2018-07-16,26150,26500,25800,25850,29441,25850
2018-07-13,26050,26500,25950,26100,21763,26100
2018-07-12,25750,26300,25750,26050,25798,26050
2018-07-11,26300,26750,25750,25750,54170,25750
2018-07-10,27200,27800,26350,26750,80287,26750
2018-07-09,25850,26900,25650,26700,32714,26700
2018-07-06,25500,25900,25000,25850,23365,25850
2018-07-05,25850,25950,25000,25650,27026,25650
2018-07-04,26100,26300,25550,25900,47944,25900
2018-07-03,25550,26150,24350,25800,49285,25800
2018-07-02,25500,26500,24800,26100,19419,26100
2018-06-29,25300,26350,24700,25950,22367,25950
