Date,open,high,low,close,volume,adjclose
2018-08-09,1895,1900,1875,1895,248053,1895
2018-08-08,1890,1935,1875,1890,332720,1890
2018-08-07,1880,1905,1865,1905,242236,1905
2018-08-06,1925,1925,1880,1885,270492,1885
2018-08-03,1865,1930,1865,1920,233141,1920
2018-08-02,1900,1915,1865,1870,203007,1870
2018-08-01,1920,1930,1875,1885,448578,1885
2018-07-31,1910,1925,1875,1920,284105,1920
2018-07-30,1885,1910,1870,1905,187407,1905
2018-07-27,1870,1910,1860,1890,213091,1890
2018-07-26,1890,1925,1860,1870,337449,1870
2018-07-25,1890,1935,1850,1865,408662,1865
2018-07-24,1780,1885,1780,1875,333938,1875
2018-07-23,1840,1840,1790,1800,367681,1800
2018-07-20,1810,1845,1805,1830,227312,1830
2018-07-19,1810,1830,1790,1810,380309,1810
2018-07-18,1865,1885,1805,1805,495644,1805
2018-07-17,1875,1890,1860,1860,170608,1860
2018-07-16,1900,1905,1870,1870,235448,1870
2018-07-13,1880,1910,1870,1900,399021,1900
2018-07-12,1880,1890,1855,1865,399953,1865
2018-07-11,1860,1890,1835,1865,432104,1865
2018-07-10,1850,1880,1850,1860,285081,1860
2018-07-09,1920,1920,1845,1850,439582,1850
2018-07-06,1855,1925,1855,1925,331058,1925
2018-07-05,1915,1920,1830,1865,417370,1865
2018-07-04,1890,1905,1855,1900,229052,1900
2018-07-03,1850,1910,1850,1880,348312,1880
2018-07-02,1935,1975,1850,1865,679436,1865
2018-06-29,1975,2005,1930,1955,415464,1955
