Date,open,high,low,close,volume,adjclose
2018-08-07,135000,135000,132000,133000,165,133000
2018-08-06,134000,135000,133500,134500,749,134500
2018-08-03,129000,132500,129000,132500,243,132500
2018-08-02,129000,129500,128500,129500,422,129500
2018-08-01,129500,129500,128500,129000,331,129000
2018-07-31,129500,129500,128000,129000,510,129000
2018-07-30,128000,129500,128000,129500,1160,129500
2018-07-27,128500,129000,128500,129000,113,129000
2018-07-26,129500,130000,128000,129500,94,129500
2018-07-25,131000,131000,127500,129500,900,129500
2018-07-24,129000,130000,128500,129500,427,129500
2018-07-23,131000,131500,129500,130000,284,130000
2018-07-20,128500,133500,128500,131000,640,131000
2018-07-19,133000,133000,129000,131000,1238,131000
2018-07-18,132500,134000,132500,132500,390,132500
2018-07-17,130500,133500,130000,132500,307,132500
2018-07-16,132000,134000,131500,133500,289,133500
2018-07-13,131500,132500,130000,132000,295,132000
2018-07-12,134000,134000,131000,132500,476,132500
2018-07-11,131500,137000,130500,132000,552,132000
2018-07-10,130500,132500,130000,132000,1297,132000
2018-07-09,129000,131500,128500,130000,896,130000
2018-07-06,130500,131000,128000,129000,378,129000
2018-07-05,129500,130000,127500,130000,613,130000
2018-07-04,128000,130500,127500,129500,384,129500
2018-07-03,128000,129500,125500,128000,1045,128000
2018-07-02,133000,133000,126500,127000,2404,127000
2018-06-29,128500,130000,126000,126000,388,126000
2018-06-28,127000,129000,125000,127500,97,127500
2018-06-27,128000,129500,125500,127000,137,127000
