Date,open,high,low,close,volume,adjclose
2018-08-10,14250,14400,13900,14400,131902,14400
2018-08-09,14350,14450,14200,14300,78407,14300
2018-08-08,14650,14650,14300,14350,70469,14350
2018-08-07,14650,14900,14350,14550,140359,14550
2018-08-06,14400,15150,14400,14600,180260,14600
2018-08-03,14300,14500,14300,14400,72618,14400
2018-08-02,14800,14800,14100,14300,203171,14300
2018-08-01,14000,14950,14000,14950,409530,14950
2018-07-31,14050,14250,13750,13900,104924,13900
2018-07-30,14200,14200,13850,14050,51538,14050
2018-07-27,13950,14200,13850,14150,81892,14150
2018-07-26,13700,14100,13700,13950,97693,13950
2018-07-25,13950,14150,13600,13750,104710,13750
2018-07-24,13500,14100,13400,13900,149395,13900
2018-07-23,13950,14100,13600,13650,162654,13650
2018-07-20,14250,14600,13900,14100,222899,14100
2018-07-19,15600,15850,14100,14200,559448,14200
2018-07-18,16400,16400,15550,15600,176927,15600
2018-07-17,15600,16350,15600,16200,261735,16200
2018-07-16,16500,16600,15400,15500,241121,15500
2018-07-13,16650,16650,16100,16300,162451,16300
2018-07-12,16000,16700,15800,16500,235330,16500
2018-07-11,16550,16650,16100,16150,232565,16150
2018-07-10,17000,17850,16550,16750,734482,16750
2018-07-09,16300,16900,16150,16450,366708,16450
2018-07-06,14600,17000,14550,16400,886721,16400
2018-07-05,15400,15500,14200,14500,189242,14500
2018-07-04,15100,15800,15100,15350,144883,15350
2018-07-03,15600,15850,14900,15150,269891,15150
2018-07-02,15100,16100,15050,15550,521399,15550
