Date,open,high,low,close,volume,adjclose
2018-08-08,22150,22250,21350,21450,419578,21450
2018-08-07,21950,22350,21700,22050,470758,22050
2018-08-06,21250,22350,21100,21900,967264,21900
2018-08-03,21000,21400,20700,21200,358694,21200
2018-08-02,21350,21350,20700,20800,523952,20800
2018-08-01,20000,21500,19850,21400,1088867,21400
2018-07-31,20050,20300,19600,19950,475494,19950
2018-07-30,20550,20800,20150,20450,299303,20450
2018-07-27,20300,20600,19850,20550,403969,20550
2018-07-26,20800,21250,19950,20200,1562989,20200
2018-07-25,18700,19450,18700,19250,603269,19250
2018-07-24,18000,18750,17500,18400,504200,18400
2018-07-23,19350,19350,17950,18100,685868,18100
2018-07-20,19200,19650,18900,19200,371839,19200
2018-07-19,19900,20200,19050,19150,600051,19150
2018-07-18,21300,21400,19900,20000,547410,20000
2018-07-17,21100,21450,20900,20900,268951,20900
2018-07-16,21100,21300,20800,20850,239389,20850
2018-07-13,21600,21950,20850,21100,502225,21100
2018-07-12,21350,21750,21100,21650,275062,21650
2018-07-11,21450,21800,21200,21300,355746,21300
2018-07-10,22650,22700,21650,21850,470614,21850
2018-07-09,21300,22050,21150,22000,514655,22000
2018-07-06,20600,21450,20450,21200,611682,21200
2018-07-05,21300,21350,19900,20450,534507,20450
2018-07-04,21000,22250,20700,21100,679534,21100
2018-07-03,21500,22200,20300,21250,901867,21250
2018-07-02,22400,22700,21200,21300,628072,21300
2018-06-29,21850,22550,21550,22250,1012788,22250
2018-06-28,21150,22300,20750,21500,1827540,21500
