Date,open,high,low,close,volume,adjclose
2018-08-07,72600,73300,71700,72300,37104,72300
2018-08-06,72200,73600,72200,73300,45261,73300
2018-08-03,71800,73400,71800,72800,40440,72800
2018-08-02,73800,74800,71800,72000,57735,72000
2018-08-01,75000,76300,73600,73800,56549,73800
2018-07-31,74000,75600,73800,75000,38269,75000
2018-07-30,73200,76500,73200,74000,76761,74000
2018-07-27,76900,76900,72900,73600,75956,73600
2018-07-26,76900,79200,75500,75600,118128,75600
2018-07-25,72500,77300,72400,76700,151322,76700
2018-07-24,72800,73500,70700,72600,71972,72600
2018-07-23,72300,72800,71600,72300,57856,72300
2018-07-20,71700,72300,71000,71600,48716,71600
2018-07-19,71400,72500,71400,71700,34724,71700
2018-07-18,71800,73000,71600,71900,61299,71900
2018-07-17,70800,72500,70700,71500,48349,71500
2018-07-16,72300,72700,70500,71300,52380,71300
2018-07-13,72300,73200,71700,72500,37720,72500
2018-07-12,72500,72600,70400,71600,75643,71600
2018-07-11,70500,72600,70500,72600,56406,72600
2018-07-10,69800,72700,69800,71600,109245,71600
2018-07-09,74000,74200,68600,69100,209425,69100
2018-07-06,72000,75000,72000,74700,85453,74700
2018-07-05,73100,73800,71100,72800,48559,72800
2018-07-04,70700,73800,70700,73600,53041,73600
2018-07-03,71800,72600,70200,72000,107125,72000
2018-07-02,74100,74400,71000,71500,103054,71500
2018-06-29,74900,75300,72000,75000,85619,75000
2018-06-28,75300,75400,73400,74600,60381,74600
2018-06-27,75100,75800,73200,74600,89142,74600
