Date,open,high,low,close,volume,adjclose
2018-04-25,7320,7550,7130,7380,1214782,7380
2018-01-31,6450,6630,6300,6450,1923413,6450
2018-01-30,6470,6980,6290,6610,5415489,6610
2018-01-29,6410,7270,6280,6540,9575089,6540
2018-01-26,5630,6230,5480,6070,4370614,6070
2018-01-25,5340,5600,5300,5600,1567484,5600
2018-01-24,5430,5460,5290,5300,534068,5300
2018-01-23,5300,5470,5230,5430,679058,5430
2018-01-22,5220,5370,5210,5350,888308,5350
2018-01-19,5140,5220,5140,5190,372713,5190
2018-01-18,5210,5230,5130,5180,462429,5180
2018-01-17,5180,5200,5030,5190,839099,5190
2018-01-16,5130,5260,5060,5170,1426814,5170
2018-01-15,4880,5120,4800,5030,1412582,5030
2018-01-12,4850,4865,4785,4825,478442,4825
2018-01-11,4855,4870,4820,4865,289582,4865
2018-01-10,4795,4860,4745,4840,274625,4840
2018-01-09,4850,4875,4765,4775,454125,4775
2018-01-08,4940,4970,4805,4850,709399,4850
2018-01-05,4725,4990,4710,4935,1000178,4935
2018-01-04,4795,4800,4715,4720,499393,4720
2018-01-03,4845,4855,4755,4770,379175,4770
2018-01-02,4860,4900,4825,4840,244624,4840
2017-12-28,4970,4970,4890,4920,229797,4920
2017-12-27,4965,4970,4825,4970,326160,4970
2017-12-26,4825,4995,4820,4990,397557,4990
2017-12-22,4715,4820,4715,4815,300175,4815
2017-12-21,4715,4760,4660,4715,287586,4715
2017-12-19,4820,4820,4750,4800,295416,4800
2017-12-18,4810,4825,4770,4790,175666,4790
