Date,open,high,low,close,volume,adjclose
2018-08-07,99500,99800,99000,99800,751,99800
2018-08-06,99400,99900,99000,99500,1128,99500
2018-08-03,98500,99400,98100,99400,1292,99400
2018-08-02,98800,99400,98400,99200,2651,99200
2018-08-01,97500,99100,96900,99100,3055,99100
2018-07-31,97500,97500,96900,97500,330,97500
2018-07-30,96900,97500,96400,97500,740,97500
2018-07-27,97400,97400,95000,97000,1587,97000
2018-07-26,97600,98600,95500,96800,6532,96800
2018-07-25,97400,98600,97400,97400,577,97400
2018-07-24,97900,98400,97000,97500,988,97500
2018-07-23,98300,98400,97500,97900,792,97900
2018-07-20,98200,98200,97500,98000,512,98000
2018-07-19,98700,98700,97700,97700,1267,97700
2018-07-18,98600,98600,98100,98400,460,98400
2018-07-17,98600,98600,98200,98500,231,98500
2018-07-16,98700,98700,98100,98300,574,98300
2018-07-13,99900,99900,98100,98700,4012,98700
2018-07-12,99900,100000,99200,99400,1469,99400
2018-07-11,100000,100000,99400,99700,601,99700
2018-07-10,99400,103000,99400,99600,1463,99600
2018-07-09,99900,101000,99500,99500,496,99500
2018-07-06,99900,100000,98800,99900,1979,99900
2018-07-05,98500,100000,98500,99400,2649,99400
2018-07-04,102000,102000,99400,99400,2940,99400
2018-07-03,103000,103000,100000,102000,5145,102000
2018-07-02,103000,103500,100000,102500,3211,102500
2018-06-29,104000,104000,98300,103000,9105,103000
2018-06-28,106000,106500,103000,103500,2533,103500
2018-06-27,106500,107000,105000,106000,1099,106000
