Date,open,high,low,close,volume,adjclose
2018-08-10,53300,54200,53200,53700,292919,53700
2018-08-09,53100,53200,52400,52500,186188,52500
2018-08-08,53000,53300,52700,53200,73367,53200
2018-08-07,52900,53800,52900,53400,90933,53400
2018-08-06,52800,53400,52700,53400,87004,53400
2018-08-03,52100,53200,52000,53000,142862,53000
2018-08-02,53000,53500,52300,52400,116284,52400
2018-08-01,53900,54000,53200,53500,104668,53500
2018-07-31,53700,54000,52900,53800,129858,53800
2018-07-30,52600,53800,52600,53500,115698,53500
2018-07-27,53200,53400,52400,52700,97311,52700
2018-07-26,52900,53900,52700,53000,125671,53000
2018-07-25,52300,52900,51900,52500,121958,52500
2018-07-24,51900,52400,51400,52200,118873,52200
2018-07-23,51600,52400,51400,51700,151027,51700
2018-07-20,51800,51800,50500,51400,137980,51400
2018-07-19,51900,52600,51500,51800,158550,51800
2018-07-18,51200,52000,51200,52000,176825,52000
2018-07-17,52900,52900,51000,51200,176615,51200
2018-07-16,51500,52900,51300,52500,177373,52500
2018-07-13,50900,52000,50900,51800,145322,51800
2018-07-12,51400,51500,50700,50700,220256,50700
2018-07-11,51200,51600,50700,51100,163211,51100
2018-07-10,51500,51900,51300,51400,140644,51400
2018-07-09,51400,52100,51200,51400,145178,51400
2018-07-06,50700,51800,50700,51400,200865,51400
2018-07-05,50700,51100,50100,51100,154662,51100
2018-07-04,51000,51300,50500,50800,195655,50800
2018-07-03,51400,51700,50500,51500,246957,51500
2018-07-02,54100,54400,50700,51000,377965,51000
