Date,open,high,low,close,volume,adjclose
2018-08-08,18450,18550,17800,17950,85960,17950
2018-08-07,18150,18500,17700,18450,96955,18450
2018-08-06,18950,19000,18000,18100,128552,18100
2018-08-03,19000,19150,18600,18850,46605,18850
2018-08-02,19000,19450,18800,18800,62162,18800
2018-08-01,19150,19200,18700,18900,60752,18900
2018-07-31,19200,19200,18850,19100,53373,19100
2018-07-30,19950,19950,19250,19300,37469,19300
2018-07-27,19200,20000,19150,19800,114487,19800
2018-07-26,19000,19350,18650,19300,71091,19300
2018-07-25,19050,19300,18650,18750,73946,18750
2018-07-24,19100,19400,18900,19050,66982,19050
2018-07-23,20000,20100,18900,19150,98355,19150
2018-07-20,20350,20400,19600,20150,78256,20150
2018-07-19,20350,20700,19950,20350,149058,20350
2018-07-18,19550,20650,19400,20350,328614,20350
2018-07-17,19350,20250,19350,19400,433918,19400
2018-07-16,20700,20800,18900,19350,656282,19350
2018-07-13,21350,21400,20500,20800,262826,20800
2018-07-12,19550,21150,19300,21150,376220,21150
2018-07-11,20100,20150,19250,19650,185847,19650
2018-07-10,20300,20400,19900,20150,146479,20150
2018-07-09,20450,20800,20000,20100,160111,20100
2018-07-06,19950,20500,19800,20300,175722,20300
2018-07-05,20300,20300,19800,19950,118452,19950
2018-07-04,20050,20300,19650,20300,127505,20300
2018-07-03,20000,20150,19500,19950,163275,19950
2018-07-02,19600,20300,19500,19700,293631,19700
2018-06-29,20300,20350,19200,19600,216639,19600
2018-06-28,20000,20450,19950,20200,219743,20200
