Date,open,high,low,close,volume,adjclose
2018-08-08,3840,3885,3795,3805,725549,3805
2018-08-07,4000,4000,3790,3840,1079529,3840
2018-08-06,3980,4015,3940,3950,603717,3950
2018-08-03,4030,4050,3930,3945,776185,3945
2018-08-02,4025,4110,3920,4025,1156228,4025
2018-08-01,4215,4275,3995,4025,2662487,4025
2018-07-31,4260,4320,4140,4320,560032,4320
2018-07-30,4345,4355,4230,4250,425740,4250
2018-07-27,4225,4355,4225,4340,423468,4340
2018-07-26,4225,4295,4135,4240,632095,4240
2018-07-25,3990,4385,3990,4225,1500287,4225
2018-07-24,4000,4195,4000,4095,1212251,4095
2018-07-23,4580,4585,4060,4060,2335044,4060
2018-07-20,4530,4685,4530,4620,600798,4620
2018-07-19,4575,4655,4490,4525,522388,4525
2018-07-18,4835,4880,4465,4560,1229048,4560
2018-07-17,4750,4975,4705,4795,2104313,4795
2018-07-16,4760,4845,4655,4680,652977,4680
2018-07-13,4810,4885,4755,4795,711222,4795
2018-07-12,4840,4885,4755,4830,937164,4830
2018-07-11,4825,4845,4650,4795,1079833,4795
2018-07-10,4545,4930,4540,4800,2336205,4800
2018-07-09,4635,4635,4480,4490,675993,4490
2018-07-06,4525,4595,4360,4595,947031,4595
2018-07-05,4540,4570,4305,4465,754368,4465
2018-07-04,4350,4570,4300,4510,1072520,4510
2018-07-03,4300,4515,4290,4385,1100897,4385
2018-07-02,4580,4590,4245,4245,1566310,4245
2018-06-29,4475,4620,4430,4600,1405947,4600
2018-06-28,4520,4710,4450,4475,1715056,4475
