Date,open,high,low,close,volume,adjclose
2018-08-09,28800,29300,28750,29000,914128,29000
2018-08-08,28600,28900,28550,28700,358641,28700
2018-08-07,29400,29500,28600,28750,989660,28750
2018-08-06,29250,29650,29250,29600,1654504,29600
2018-08-03,28950,29300,28850,29250,1126285,29250
2018-08-02,28550,28900,28500,28800,1144037,28800
2018-08-01,28600,28700,28200,28350,337680,28350
2018-07-31,28200,28650,28150,28500,658503,28500
2018-07-30,28050,28350,28050,28050,390664,28050
2018-07-27,28100,28250,27850,28150,426376,28150
2018-07-26,28200,28250,27900,27900,563747,27900
2018-07-25,28100,28350,28000,28250,438030,28250
2018-07-24,27850,28000,27750,28000,459025,28000
2018-07-23,27700,28000,27500,27900,415782,27900
2018-07-20,27400,27750,27400,27500,323234,27500
2018-07-19,27800,27900,27250,27450,506962,27450
2018-07-18,28100,28200,27750,27750,433854,27750
2018-07-17,27950,28150,27800,28150,374759,28150
2018-07-16,27750,27950,27750,27900,343266,27900
2018-07-13,27550,27950,27550,27700,452436,27700
2018-07-12,27900,27950,27450,27450,482214,27450
2018-07-11,27550,27900,27550,27900,345712,27900
2018-07-10,27600,27900,27600,27750,345056,27750
2018-07-09,27350,27700,27300,27700,303053,27700
2018-07-06,27000,27550,26900,27550,323349,27550
2018-07-05,26850,27050,26850,27050,299110,27050
2018-07-04,26750,27000,26700,26900,590901,26900
2018-07-03,27050,27150,26800,26900,544289,26900
2018-07-02,27400,27450,27000,27000,493674,27000
2018-06-29,27800,27850,27400,27400,357125,27400
