Date,open,high,low,close,volume,adjclose
2018-04-25,20050,20050,19750,19900,172,19900
2018-04-25,20050,20050,19750,19900,172,19900
2018-04-24,20150,20150,19700,20000,1631,20000
2018-04-23,20400,20400,19750,19850,1153,19850
2018-04-20,20200,20200,19850,20000,774,20000
2018-04-19,20200,20200,19550,19850,1419,19850
2018-04-18,20100,20100,19650,19650,389,19650
2018-04-17,20100,20100,19450,19800,2339,19800
2018-04-16,20000,20050,19850,20000,391,20000
2018-04-13,20050,20050,19950,20000,245,20000
2018-04-12,20250,20250,19900,20050,2356,20050
2018-04-11,20600,20600,20200,20250,853,20250
2018-04-10,20550,20600,20400,20600,146,20600
2018-04-09,20500,20850,20500,20600,72,20600
2018-04-06,21200,21300,21000,21050,237,21050
2018-04-05,20400,21350,20400,21300,447,21300
2018-04-04,20500,20500,20000,20400,1296,20400
2018-04-03,21250,21250,20300,20450,1137,20450
2018-04-02,21500,21500,20950,20950,980,20950
2018-03-30,21650,21750,21500,21500,237,21500
2018-03-29,21600,21750,21400,21650,131,21650
2018-03-28,21750,21850,21500,21550,423,21550
2018-03-27,21850,21950,21700,21800,419,21800
2018-03-26,21850,22000,21200,22000,836,22000
2018-03-23,21800,22250,21700,21750,180,21750
2018-03-22,21750,22050,21750,22050,137,22050
2018-03-21,21900,21950,21850,21900,142,21900
2018-03-20,22100,22700,21850,21900,331,21900
2018-03-19,22150,23250,22150,22200,611,22200
2018-03-16,22700,22700,21800,22150,3215,22150
