Date,open,high,low,close,volume,adjclose
2018-08-08,12400,12750,12200,12300,371619,12300
2018-08-07,12300,12550,12250,12400,131216,12400
2018-08-06,12600,12650,12300,12300,221430,12300
2018-08-03,12400,12800,12300,12600,347972,12600
2018-08-02,12200,12650,12100,12200,334150,12200
2018-08-01,12050,12350,11850,12200,236082,12200
2018-07-31,12450,12600,11850,11900,460818,11900
2018-07-30,12350,12900,12200,12400,486204,12400
2018-07-27,12300,12600,11750,12500,470245,12500
2018-07-26,11450,12450,11450,12100,565052,12100
2018-07-25,11700,11750,11200,11450,215496,11450
2018-07-24,10750,11800,10750,11650,500557,11650
2018-07-23,11100,11200,10550,10650,146732,10650
2018-07-20,11250,11450,11100,11250,148702,11250
2018-07-19,11100,11400,10950,11250,169801,11250
2018-07-18,11700,11750,11100,11200,227352,11200
2018-07-17,11800,12000,11500,11650,195758,11650
2018-07-16,12350,12350,11750,11850,173588,11850
2018-07-13,11800,12100,11600,12000,250850,12000
2018-07-12,11600,12150,11550,11700,234513,11700
2018-07-11,11250,11950,11250,11600,302823,11600
2018-07-10,11500,11700,11350,11350,275538,11350
2018-07-09,11800,11800,11100,11300,476236,11300
2018-07-06,12000,12500,11850,12350,777338,12350
2018-07-05,13800,13900,11800,11850,1675095,11850
2018-07-04,15050,15200,13750,14300,1127626,14300
2018-07-03,15200,15400,13950,15400,1092061,15400
2018-07-02,14750,15200,14350,14800,781546,14800
2018-06-29,13750,14950,13350,14950,967844,14950
2018-06-28,13150,13850,13000,13350,566443,13350
