Date,open,high,low,close,volume,adjclose
2018-08-10,6570,6580,6450,6530,1573,6530
2018-04-25,7030,7030,6930,7010,3942,7010
2018-04-24,7030,7060,6970,7030,6334,7030
2018-04-23,7010,7050,6800,7030,9598,7030
2018-04-20,7040,7050,6970,7040,8964,7040
2018-04-19,7000,7050,6910,7050,6505,7050
2018-04-18,7040,7060,6940,7040,12432,7040
2018-04-17,6880,7040,6850,7030,4733,7030
2018-04-16,6940,7010,6870,6970,3960,6970
2018-04-13,6970,6970,6870,6930,982,6930
2018-04-12,6890,6970,6820,6970,4435,6970
2018-04-11,6930,6930,6800,6910,4564,6910
2018-04-10,6930,6940,6800,6940,7723,6940
2018-04-09,6920,6930,6780,6930,15179,6930
2018-04-06,6900,6940,6740,6930,3470,6930
2018-04-05,6760,6880,6690,6850,10836,6850
2018-04-04,6840,6870,6670,6760,19123,6760
2018-04-03,6930,6930,6750,6840,10288,6840
2018-04-02,7120,7200,6940,6950,4720,6950
2018-03-30,6930,7120,6760,7120,17456,7120
2018-03-29,6900,6970,6720,6770,13059,6770
2018-03-28,7010,7010,6920,7000,8611,7000
2018-03-27,7090,7090,6930,7060,15320,7060
2018-03-26,6950,7000,6780,7000,4778,7000
2018-03-23,7070,7070,6710,6840,28004,6840
2018-03-22,7260,7260,7090,7110,7088,7110
2018-03-21,7300,7350,7090,7240,7884,7240
2018-03-20,7300,7350,7230,7300,12270,7300
2018-03-19,7400,7530,7280,7300,4902,7300
2018-03-16,7350,7590,7300,7400,8943,7400
